Names,Redshift,Re,Re_err,Rgas,Rgas_err,Mstar,Mstar_err,Mbar,Mbar_err,Mstar_Re,Mstar_Re_err,Mstar_Ropt,Mstar_Ropt_err,Mstar_Rout,Mstar_Rout_err,Mbar_Re,Mbar_Re_err,Mbar_Ropt,Mbar_Ropt_err,Mbar_Rout,Mbar_Rout_err,VRe,VRe_err,VRopt,VRopt_err,VRout,VRout_err,PSF
S-zvipe_z1_1577,0.842758326965257,2.1835556,1.0065694,54.68583162395424,21.356610693462542,14224277280.6578,6554966488.782397,40633002653.00936,29995847045.038128,4604241541.682723,1256573498.0429473,7244905964.262835,3307328546.548113,8514937364.107072,4377810388.372569,4610483702.787013,4604241599.222195,7266776973.455922,7244907683.522261,8567251408.994739,8514950214.527932,92.89075672388296,17.409372020720518,117.61895409087232,21.30066133316164,140.45435548225527,31.048376428508973,3.896776687320288
S-zvipe_z1_1580,0.842900446843856,2.4587634,1.4752581,8.227617500603124,3.42009959582154,13964649069.6788,6435322151.925715,40618830851.74297,30090809728.397182,4520202755.683537,828659380.2988843,7112668527.020914,3014939416.747267,8359518715.354527,4213666363.910636,4842003678.758681,4520261048.568095,8124962137.876098,7115548251.747981,10499205631.300058,8378192683.140112,123.83703982564955,23.75149103959293,119.25083706822892,13.824990230129009,121.39621093857062,20.242276721624243,3.896982232317346
S-zvipe_z1_1991,0.823963682151799,3.542403,2.125442,6.60275946824735,2.7415368245124823,22963093588.1878,10582070777.96673,56620902473.64183,40744960008.68843,7432899917.386388,1362625059.565246,11695880951.44992,4957685247.84158,13746167888.29257,6928839679.666086,8764052622.51877,7433862630.632131,15468261022.575556,11732551544.822258,20871584882.66625,13925144809.63891,161.1364793127179,30.64055196140904,154.52018855291035,24.771742928676492,129.02052876986588,18.97229881157926,8.086041017938765
S-zvipe_z1_2064,0.874803565228535,2.2665305,1.044819,13.146049745102204,5.498388755859356,38817742711.5098,17888360696.548298,80045322387.35294,56626234866.40239,12564874827.750826,3429161475.4446344,19771190489.3935,9025627410.38342,23237078501.976757,11946949102.72345,12779248898.713596,12564919106.615896,20476163925.020687,19772329418.693405,24803173467.113308,23244222570.424915,175.72432066482648,23.40455688172344,182.16836611846708,18.41162376887764,178.11353563711978,19.39341053342684,5.60368323180177
S-zvipe_z1_2597,0.914207163920157,5.341929,3.2051578,13.7593478674035,5.728502340870056,4797666775.39756,2210906348.109475,26065634510.160717,21802386521.99984,1552951776.3601208,284692501.45100266,2443614107.7542334,1035806497.3860246,2871979453.178839,1447638738.2781525,2058979886.4460487,1553626103.4651513,3957318039.46863,2473024906.600492,5898179193.599581,3034805429.3560014,106.72236052418134,26.345698536542614,98.91834041724596,22.28083981418388,98.91834041724596,22.28083981418388,8.134837606293043
S-zvipe_z1_2603,0.819440993984867,2.123207,0.97875017,14.30995041813474,6.044245435236068,5715185029.48853,2633725820.040797,25147205847.569107,20255043149.68514,1849942307.224019,504879728.3161142,2910937216.0026045,1328854450.2864003,3421224262.588811,1758964321.6798942,1908108967.8518655,1849952932.364487,3105906234.3260775,2911218200.397686,3864042314.3925743,3423044212.365818,57.54768237165482,25.561144759234992,68.73438999752534,21.081304079902417,78.90710761824666,16.75969994269448,7.871745224857278
S-zvipe_z1_2740,0.824578614107272,1.2762972,0.76577836,10.27459545134959,4.310550258091467,16033556801.9559,7388735853.435899,44746760856.0902,32886517461.96153,5189885351.0736,951427913.0814346,8166433275.368866,3461612386.705076,9598008334.536192,4837934600.506139,5259195165.7850275,5189887878.352069,8400210055.397506,8166583533.0243435,10132788830.32688,9599210800.52397,86.97307792896915,41.92360342605278,99.11946343323856,32.65161114710306,114.97082314368788,27.116783470938834,5.502154565688403
S-zvipe_z1_3500,0.82121820827554,1.2165413,0.7299248,16.992935294995085,7.6965627284080504,5768068202.21979,2658095945.723406,24797454521.56992,19884369602.19078,1867060006.4885256,342275980.6676485,2937872406.168704,1245314234.2523317,3452881189.302006,1740445812.6331983,1880020186.7975123,1867060135.3195624,2982746336.3290477,2937880537.700722,3558725542.2176824,3452950986.1357546,58.25708962251129,12.088455366749791,59.45786150892465,11.278619568921528,61.33493267924897,12.280298166106236,5.87760277676406
S-zvipe_z1_817,0.910927808482778,3.5207057,2.1124234,6.799530543369492,2.8489087856601856,2812095772.90068,1295896669.539484,18265782033.96679,15707460064.931862,910244360.4910475,166869197.63760835,1432295577.1447308,607125785.7687843,1683376870.0979815,848516376.3223585,1383408526.5859156,910721712.895335,2812492350.0119333,1450461969.570167,4372236606.376445,1770567960.282396,56.85868489918595,8.419601648036155,59.025265896413856,9.819261708699791,59.025265896413856,9.819261708699791,4.208168893528387
S-zvipe_z1_819,0.920533460574342,3.301965,1.981179,5.388759029665308,2.2570337004269785,1448873195.49023,667683500.2259125,14201287066.654709,12834457256.85657,468984260.05642456,85975842.33768792,737960168.2639786,312808789.3836751,867324523.046871,437180214.25892717,1014681461.7546053,470458665.08119017,2269572423.0532913,786818019.4398954,3733787383.6948614,1063200350.5205545,48.16210501526557,3.4393754282646576,48.09855492258108,10.228874166303058,48.09855492258108,10.228874166303058,4.220282587150326
S-zvvd_z1_186,0.82246993800909,3.8056493,1.7543176,10.864709093616296,4.55117049591067,53092153360.3389,24466430119.971844,92966223870.26134,66398179549.35219,17185343987.31559,4690164124.224465,27041631075.268826,12344612811.809414,31782026704.694992,16340189125.335764,17798377213.703667,17185523950.552,28939297321.31163,27045626227.290836,35722938548.737206,31803416984.59724,121.39906781261104,17.414106295152653,141.19207210521245,22.162353533069627,141.19207210521245,22.162353533069627,4.0809953765763956
S-zvvd_z1_206,0.807419542626825,5.2066064,2.400127,10.79043074593593,4.544014959030262,29176318343.3431,13445307992.32401,61677734437.582245,43676075833.37778,9444052186.218887,2577437653.662224,14860486660.250364,6783871569.943426,17465528708.90927,8979604862.315737,10312272663.279129,9444646282.868929,17428161973.717308,14872145957.723505,22541343976.00261,17520404025.662464,149.41973762847363,18.809889413138876,125.30260858819123,22.20971374729709,125.30260858819123,22.20971374729709,4.056328876907013
S-zvvd_z1_450,0.840096996029634,6.1531253,2.8364508,10.341692393753801,4.319044231551738,22963093588.1878,10582070777.96673,53037339805.894585,37838656856.489006,7432899917.386388,2028560911.3098717,11695880951.44992,5339216354.295393,13746167888.29257,7067358663.996058,8592477843.75277,7434234274.858468,14994789153.87862,11719426653.987787,20007057911.508545,13845679341.510557,105.42100855479929,18.41390180888761,91.49284203921364,18.587454557725238,91.49284203921364,18.587454557725238,5.053002950618228
S-zvvd_z1_475,0.901271986818569,3.2928438,1.517926,11.539131453034646,4.829993694729193,52605390475.7134,24242115426.59604,95295497744.2428,67747858753.6228,17027784214.673254,4647163297.920434,26793706259.376743,12231434053.017105,31490640689.646324,16190377923.915747,17544841023.07923,17027950873.85565,28420142884.656418,26797540656.376472,34927635296.026115,31511876737.21426,99.15613071091968,23.208139187323408,122.22855639570996,17.2593078876285,142.60178053841705,27.894071612260117,5.159953609849625
U-HiZ_z1_132,0.841548602708507,2.4271846,0.94784594,11.858398158982872,4.969594818178891,22752561881.1943,10485051558.154057,53284145516.65526,38076983486.703926,7364753127.777685,2339571828.3557415,11588650025.788925,5464584068.3693,13620139390.475965,7065262464.4974,7537914539.655375,7364800782.074259,12155564666.365967,11589541430.32836,14873464825.778555,13625188937.58098,119.21537863383426,20.30575743627283,127.97860103037328,14.972991906955702,125.73398509234823,13.030389331787733,5.463697553692501
U-HiZ_z1_139,0.841690919495188,1.8334421,0.715982,8.321508382020964,3.4885195371022384,10790225303.8925,4972454057.093318,36105773215.44328,27519191997.05516,3492676823.4372077,1109523804.0160475,5495827036.935782,2591536485.615735,6459245049.460885,3350645723.671234,3676155332.252091,3492814422.095588,6089751257.32167,5498318369.397043,7755378862.122601,6472809065.444274,127.11288288484089,20.606557945957764,129.87325639590566,23.78613267694701,128.77342593266323,25.61135085430289,6.422473998856721
U-HiZ_z1_204,0.839484701952211,1.8285182,0.7140592,8.029080936534504,3.3350233666321003,11092515006.0023,5111758067.282166,36137261125.52692,27391297839.821854,3590524663.1984186,1140607217.0658345,5649793415.862364,2664138721.8641715,6640201721.528831,3444514531.740583,3776507748.530928,3590650234.770654,6251065262.782718,5652054690.621426,7950565909.263459,6652443817.785368,154.4599326306971,22.978795245510387,147.96952844462,22.037575507461707,141.63255130480616,22.78870103210821,6.983950698833499
U-HiZ_z1_205,0.843690839132232,2.4331105,0.9501601,15.311419259497278,6.436351520731055,29718706929.8315,13695256649.691938,62422020545.1665,44189458731.74021,9619617384.532356,3055877779.010901,15136743529.240208,7137674105.771428,17790213383.556004,9228431744.559433,9729520515.445171,9619631124.370876,15503796530.75502,15137014615.239906,18620406794.116657,17791845915.465324,161.63754870631922,54.99141878536417,183.2250890487384,32.420409797600136,194.0251110919677,48.167815553738485,6.994901511493399
U-HiZ_z1_208,0.836158015027448,4.9710264,1.941248,16.387056181209125,6.820511080377198,9661180065.80254,4452156712.351401,33874329766.479027,26069426896.10245,3127217342.7842507,993427667.9791375,4920766074.753651,2320368617.423224,5783375949.478409,3000047783.5044804,3441003827.7137275,3127652653.0725436,5903304242.441661,4927971689.149161,7849405447.390512,5818812555.93257,141.53771056409565,25.60816067558406,166.46642645806233,27.21274784595863,197.455992032158,41.99146593831352,6.975205600965807
U-HiZ_z1_31,0.835747551243873,2.957641,1.1549958,14.729098979503652,6.114701327940628,6095792477.03297,2809120957.158051,27908910853.45974,22648859115.351906,1973140736.6753957,626810484.2701799,3104793474.028956,1464053613.736083,3649063506.1727705,1892902170.7792048,2114143320.777999,1973301691.1560872,3563847359.923545,3107754846.1972446,4657316493.516005,3665459756.489817,84.06003943025051,20.15814507334577,103.58302345596032,18.94392536219722,125.86251428665132,20.027740266354066,3.6435973798434618
U-HiZ_z1_44,0.833836328072314,3.4721093,1.3559021,54.22466652135413,21.246928544497997,37759827560.1379,17400842193.611935,73823297916.8153,52214734237.93613,12222439371.002136,3882720082.6851144,19232358488.397533,9068945873.533379,22603789296.99755,11725408934.017279,12244065040.85873,12222439838.213175,19307357917.73313,19232368607.319416,22781027843.826653,22603857163.772408,94.277490189733,31.06335828007637,192.3656280960056,40.72994937185916,247.4989943893569,49.93039337857024,3.640952116528455
U-HiZ_z1_84,0.840263631552284,2.1870446,0.0,8.829603781992747,3.6975750671892325,1663528425.44136,766602961.0328848,15600255019.382929,14035657269.1317,538465788.5291841,290324872.15628815,847291343.7640413,456834503.3197826,995821444.3208458,536917552.9287509,664734733.4288965,540999761.3095726,1251324311.6182175,862592626.6524415,1866125305.9972165,1050495781.3868194,49.63878139049716,16.435000492650968,46.011512959217335,9.142797627283311,48.86920055402807,10.522650436645884,4.134020221651449
U-HiZ_z1_96,0.839854634005702,1.748568,1.0491409,10.945101803612141,4.545648443843373,32887446455.0866,15155505278.841751,69392465526.38306,49134514872.25559,10645303390.863977,1951534029.9527125,16750689843.189903,7100332863.83263,19687084349.183704,9923394818.740381,10791273085.411484,10645309432.402508,17235224476.361073,16751036146.408373,20775209226.777374,19689741663.219387,281.844114520969,23.306159943851117,294.7784660379002,28.208353843206798,303.34740847651324,44.37704113082699,3.9342316131171975
U-zuds_z1_100,0.824522973371728,2.1460745,0.0,8.257006476667248,3.4306369504191725,6442137058.77326,2968726755.1950507,29466685572.477383,23908805159.269974,2085248654.675123,1124304574.1796746,3281198494.5745273,1769125455.6000907,3856392311.828621,2079252997.6218834,2341921282.5524077,2088951142.7378087,4093449193.8038874,3303430579.2571206,5584016262.807003,3935901860.4596786,81.00339962439251,25.420572629263475,90.34087682560546,23.630113240431708,90.33144856754063,23.55899321531867,5.428277804852143
U-zuds_z1_113,0.916177526963381,2.3846338,0.0,6.773989571692611,2.8105039538759327,2660910828.30958,1226226188.1610968,21622854313.62915,19147734779.2544,861307462.7753447,464391581.31205225,1355291966.686136,730733456.6925249,1592874533.2699637,858830969.5510863,1278766367.489024,889763702.0342104,2615547755.5267787,1504048845.1901538,4136316577.119054,2034088942.1604252,76.28521264007469,26.018981798711387,80.0457082406997,22.092960426896678,84.85581306704613,19.29666891906079,9.267346535629569
U-zuds_z1_118,1.0365498868048,3.3151658,1.9890995,7.082007527838893,2.967208536662646,15596615395.3587,7187380366.524747,43037144959.05246,31563223449.55741,5048452240.916801,925499983.1109724,7943884224.880795,3367277673.5587325,9336446454.41036,4706092758.945866,5789437551.902596,5048743720.348379,10131143934.26221,7956035306.787105,13651194904.450943,9402103502.73066,225.9471148896888,46.09904263238042,160.5091207736113,40.45431375767792,160.5091207736113,40.45431375767792,3.8584350891866763
U-zuds_z1_139,0.899760924167897,1.9598911,0.76536196,8.584465496692472,3.5671860251494856,10116490352.9127,4661977121.157927,35787957225.11684,27592890179.01623,3274596256.799005,1040245777.0652268,5152671017.942587,2429722534.1370435,6055933809.500478,3141433480.956815,3486384258.305321,3274821405.8397,5833977714.189251,5156698630.36901,7532199553.511812,6077542899.214313,111.38657487313368,27.81010274666647,108.01387880865356,19.67353150526801,130.44193275064924,20.02966260652845,4.962998809273152
U-zuds_z1_147,0.882540584875186,3.6747413,1.4350324,57.832915531701325,23.373124118323396,33191757252.13,15295740669.184334,68003407690.19766,48099311384.95166,10743805436.745426,3413000346.2036753,16905685634.187824,7971812121.250422,19869250889.171616,10306904256.51438,10764643172.065548,10743805937.470306,16977953596.859278,16905696474.801762,20040037402.742905,19869323560.947758,109.75855322359637,41.0226227673624,147.07055285876632,45.92223378646656,160.94138191868834,48.443705178502576,5.523525992500241
U-zuds_z1_188,0.912776862051005,3.2073195,0.9621959,13.790129719434065,5.811105360299782,9931856852.01049,4576892558.53018,35846259763.305016,27752442393.017197,3214832430.62583,1200690829.3072543,5058630925.395453,2476172940.934491,5945408496.721604,3116572319.280121,3441989809.019138,3215304471.0525017,5787189549.16391,5064735661.932442,7518653489.866829,5974979981.030879,91.65569703379322,19.941675074339766,102.79741935815431,19.161156436608263,112.88194687085938,19.334839971986757,5.575143700119332
U-zuds_z1_220,0.914297739523649,5.226306,3.1357837,7.842286151579689,3.266961080175209,1694456442.81258,780855503.6002674,15820392264.293703,14227200900.711027,548476846.3546731,100548695.8316246,863044030.0407823,365829711.1326232,1014335575.163195,511282029.95676804,1314432431.815333,552052221.8184029,2945428385.9293194,971981000.1309775,4786129386.462856,1409050489.7118976,78.68110801790874,21.062237193390967,69.08611225921713,20.48600114510056,64.25819853650937,21.914776059853487,9.262127397865369
U-zudsp_z1_115,0.826691341168901,1.800763,0.7032204,10.276976204993536,4.278765322813099,16181916889.9459,7457104557.578756,46147331909.80725,34055550671.59609,5237907873.889583,1663933936.2374156,8241998090.728512,3886483079.566523,9686819655.60669,5024906256.885477,5388685230.025867,5237980783.3552,8738243916.038235,8243384069.591589,10790352846.696674,9694799573.12884,145.29232825204568,24.6112721576975,170.75075854255675,25.13428212916195,173.2034452928784,21.61818442488908,4.837620347761553
U-zudsp_z1_120,0.827709665798965,1.2405124,0.74430746,42.43927331645284,19.634488188762163,6039904641.5922,2783366194.28212,27904893413.07768,22683874934.7794,1955050461.2586596,358406699.4630987,3076327907.425782,1304003170.8037724,3615607928.1631393,1822469217.4463754,1958355893.1183925,1955050477.5870614,3087950381.2161117,3076328985.6301103,3643524838.2264285,3615617689.667373,227.8480769486304,19.55340012051504,224.56710277503484,27.951602549333725,218.8115306505925,46.800083848888434,6.388431155323656
U-zudsp_z1_55,0.957974844373852,2.380947,0.7142841,7.401723055824219,3.0767421173267753,1710135415.98467,788080836.8592949,16603436064.501022,14991162975.169828,553551956.8988152,206743209.57353812,871029861.8694725,426364488.6480072,1023721322.6327977,536632856.0950238,795544287.8623397,556658689.8755946,1617478479.9751472,906577395.8784661,2567034920.4124207,1169355714.9987798,89.17188760536716,24.55102828170665,98.55849870588196,22.119963054846487,82.17949092714315,18.4917602206312,6.972171733191522
U-zudsp_z1_79,0.815636528766913,3.5072389,2.1043434,8.125017089357199,3.3837155200552846,3741363420.42926,1724130608.4927466,21846428942.638645,18487595782.232506,1211038040.3155315,222011735.27753758,1905603049.2319844,807752779.2319375,2239655101.819226,1128911807.154159,1667990721.4318397,1211555648.997663,3262983847.3496456,1927176275.4373176,4934685381.604069,2353601666.0498705,74.50065914950547,26.12096087406766,70.09477272230065,20.163463349498706,56.57374167371167,16.148236115970093,5.390296126719553
U-zvipe_z1_1081,0.880359668478435,7.7281384,3.0179346,15.953044986560533,6.8167001735629125,6383073844.73109,2941508684.207876,28711298820.186195,23222688523.550137,2066130544.2563922,656350707.7474475,3251115600.1511655,1533051267.0013459,3821035888.569367,1982110513.2456641,2804167932.2838984,2070778134.3031702,5385728590.273164,3313438417.583365,7939686162.636278,4061394811.139205,57.82174932310454,11.377070605479975,59.07952211878068,15.155663293248484,59.07952211878068,15.155663293248484,6.510487222074646
U-zvipe_z1_1821,0.841547850015293,3.5039103,1.3683208,13.824082171036657,5.743396460155864,13092728075.2733,6033515242.061429,43343164714.24877,32962227553.697266,4237971554.456457,1346282575.4327548,6668569646.768894,3144538779.651429,7837569339.13501,4065632726.657161,4582259596.432414,4238567139.437366,7757785427.06704,6678899620.827463,10153195956.231998,7891007095.146148,136.23875738648442,31.76346617623928,137.28362856875745,23.851401625804183,142.3093614881065,23.39186404603122,6.9893369301652974
U-zvipe_z1_1838,0.802053730613748,3.825385,1.4938607,17.075955531213555,7.148605074733496,4753680499.24834,2190636174.7688203,23330970005.845062,19175848448.004658,1538713904.3112144,488805477.37696284,2421210408.2107396,1141712603.7721608,2845648387.0092964,1476141480.4801486,1664946908.5073137,1538821100.8792832,2831114201.459503,2423139389.51644,3743470957.0076666,2856069604.5465117,124.29365525243249,24.05815929330931,104.8561551235944,18.08106206069908,75.58776370419722,20.700874567751544,6.881152217013315
U-zvipe_z1_247,0.83769654942719,3.488066,1.3621334,9.781036100863444,4.096360695344778,7328759665.92967,3377308601.810908,31713896408.51584,25462631682.439728,2372238605.6665597,753592482.4801874,3732785403.90541,1760180831.029619,4387142367.988172,2275770563.252561,2870759189.0375357,2374327144.411238,5243905304.220969,3764985834.3851757,7451823602.379501,4532216353.511356,106.5985299417811,20.54788865055199,96.19649668511131,19.58697704426419,133.75658661156106,33.93960966573065,3.931044053763855
U-zvipe_z1_249,0.88339123944268,1.924246,0.7514421,9.851196905984757,4.087830668154698,17580451640.9271,8101590617.938757,48107025149.24014,35227034647.517746,5690598135.117166,1807740629.3238757,8954319185.058582,4222375354.7479343,10524010577.237913,5459187670.76771,5876916998.996493,5690698665.53442,9562469579.704926,8956190165.534924,11863658739.83846,10534525210.874193,186.8243747811094,26.8710005936935,196.6402619550649,32.5064736820714,208.90208849557567,43.5742149211558,3.994886147221672
U-zvipe_z1_251,0.840195654708891,1.8301002,0.714677,7.126977413043115,2.96395073515884,11940705709.6735,5502629359.296544,41262593822.06349,31659968024.62925,3865074631.260588,1227823894.4023726,6081805655.683914,2867852453.653494,7147945670.27757,3707899812.5049157,4206177183.336427,3865712288.045036,7159449863.202027,6092820618.521374,9435431987.765078,7204646441.303222,123.61079601595438,22.46652518799489,129.2631902320474,20.309243143849752,134.49657035725448,17.74944946907854,3.934733701439562
U-zvipe_z1_4550,0.888620810293205,1.9356444,0.7558933,12.046956195635035,5.021344990992722,24267787452.7229,11183312190.194883,57056049876.51152,40792102919.827065,7855214919.529912,2495377652.758118,12360405705.446444,5828502597.971494,14527183775.191637,7535779450.435788,7985248790.141556,7855246652.764285,12792145800.450035,12361021834.744026,15497028419.736559,14530821470.001444,135.33937454341026,35.28146137037092,143.75518531956195,21.2779640363276,145.2720785295455,15.903886436609714,4.945392264193551
U-zvipe_z1_4553,0.91876176120425,2.6497772,1.0347711,16.061259200065166,6.961063249929001,19634975526.5671,9048375818.694515,49803248221.55714,35995234980.87172,6355624838.126265,2019000629.3442297,10000757753.367014,4715819502.378823,11753889737.64173,6097170794.212362,6477710639.733783,6355656770.442343,10405791394.547386,10001375267.00851,12662946020.443924,11757519055.355467,137.7226076485739,28.929347653007905,141.6184319172892,27.344498853644545,152.49782407757507,28.604621703619127,4.991852825446835
U-zvipe_z1_4555,0.890681663055517,1.2161971,0.47494018,10.526715934325924,4.407979564296172,11615301383.4225,5352673448.581798,39163519151.565125,29896814686.99877,3759744842.814644,1194363601.8992546,5916066216.165355,2789698634.8786225,6953152121.096378,3606853297.743415,3824258446.472956,3759764282.178615,6133943722.669022,5916460542.306403,7452273184.66217,6955599874.483408,177.7345388470597,30.53190192549482,174.87212400979232,31.023571969599985,169.59890005769253,38.678951878972704,4.94868852475396
U-zvipe_z1_4563,0.900588564023376,5.3542953,2.0909193,34.41452736556206,14.674521009006874,10990815898.6893,5064892119.211659,36068118829.15258,27380086858.61138,3557605784.762374,1130149788.6024344,5597994617.611007,2639713173.5792365,6579322598.346007,3412934305.279987,3648434639.5637627,3557636168.3151927,5900512195.559438,5598586057.057928,7261353030.979087,6582823378.314008,108.11479388184614,20.162926069117955,126.51943168381916,18.207988542981195,143.7464935431682,15.487981899404156,4.9642862733394715
U-zvipe_z1_4742,0.839300010497685,2.9701536,1.1598821,9.478338504689455,3.9514275814577857,4932082759.28527,2272849197.8273134,23521616474.33538,19232685826.15085,1596460746.5995793,507150013.6511858,2512076718.8342733,1184560275.4240112,2952443554.163079,1531540026.4901013,1827752796.2923348,1596785736.4198039,3238486212.478304,2517394907.3715057,4485248258.47749,2978247792.495163,93.30324701836844,26.19879028584586,104.19976517892096,18.794661285072053,118.02882967937002,20.20297333331853,6.416738328423104
U-zvipe_z1_4766,0.807178246924748,3.180804,0.9542412,13.274872006504578,5.578154118809854,6039904641.5922,2783366194.28212,25126659456.342567,20019606825.258163,1955050461.2586596,730181516.299336,3076327907.425782,1505846162.780286,3615607928.163139,1895295102.401568,2086041895.4903438,1955154285.2424877,3501926711.9555454,3077684382.0236497,4548457101.557674,3622279271.6031795,83.95037524818059,20.479188139487725,75.01745744648949,15.646354310325124,86.454864162926,27.162338794845105,6.63099960752593
U-zvipe_z1_4773,0.857262318401921,1.6582869,0.4974861,7.861623885318956,3.299316174100799,4977719809.20375,2293880096.407258,23134512399.79081,18826757864.181946,1611232955.8956006,601770906.5535382,2535321213.3433447,1241026252.2696292,2979762806.5842123,1561986242.5912724,1712042403.1142714,1611314343.4960067,2865844511.2752247,2536408717.400942,3711719803.101007,2985242109.474642,129.06438695433243,27.450480611778254,125.43975598425212,23.84022683198596,121.01711449366006,23.454415964402944,6.759498344746659
U-zvipe_z1_4774,0.97327885380266,2.7743428,0.83230287,7.162157752417204,2.9870017585589084,8730315361.03068,4023186802.318286,34192407121.47284,26917216110.14454,2825906713.159164,1055433020.0384343,4446645167.346007,2176609170.3717837,5226141687.294238,2739533967.5647683,3419024888.625547,2829926432.1478224,6223709501.726439,4490345097.875194,8785298928.82683,5399467051.821347,77.62476377637742,17.53243321025368,72.27650814484994,10.16465340282217,63.36912891215216,11.445171941290877,5.1339725681560555
U-zvipe_z1_4777,0.915145176632237,3.2386749,1.264743,10.374418421975808,4.30736740397589,11195155145.2209,5159057670.608709,37560890379.10336,28644083039.063347,3623748143.274766,1151161374.0443034,5702071513.520708,2688790263.989521,6701644165.263953,3476386966.6424637,4009632650.2348113,3624425240.397468,6900775163.2289505,5713134014.971321,9199685277.926798,6755199006.205143,86.1235994615648,21.285302353130486,118.83500934936076,18.729887504757087,146.40338029532492,29.06959179557968,5.052518740404891
U-zvipe_z1_4780,0.878041145607513,3.1073668,1.2134656,8.116531475740738,3.3671501169173723,11722758322.9585,5402192775.556912,39420049803.110535,30075954150.034798,3794527467.983693,1205413051.2285163,5970797673.292138,2815507047.546858,7017477998.006264,3640221473.8156877,4416540289.684033,3796460721.9866176,7840035398.171836,5999954691.354327,10773673318.093142,7146321026.026344,140.01919474665854,20.438460635844542,153.57849299336843,23.455358354166503,172.90255908834152,18.49814538370731,4.993460159278901
U-zvipe_z1_4857,0.895036504942209,3.7270985,2.2362592,6.320150864960664,2.6222868061251896,7816824443.48696,3602223245.8465257,30994505296.156887,24460327759.221,2530219786.680031,463848737.7628248,3981373317.9416223,1687636544.0485506,4679307722.229282,2358633579.223009,3561227461.1327877,2531697477.9698977,6859891650.495552,4033821453.7806416,10035141373.369116,4914268799.224511,97.68648294702544,25.50756574485508,113.75163468844768,24.026593863526248,135.91502498096676,31.93501091609507,5.5459453992550545
U-zvipe_z1_4958,0.802183513199603,1.7474563,0.6824035,10.46134690348936,4.338779495983976,9484839655.18351,4370893850.314982,32786665603.68259,25158244688.743423,3070137898.3928246,975295209.9519635,4830949933.840002,2278016182.9704666,5677815046.695408,2945289507.455614,3161700000.7923813,3070168627.6650023,5135047890.829875,4831541756.089363,6361207504.687506,5681276011.178801,141.05572407401473,25.39103005869344,151.1614076345178,22.74818751853648,149.2344015742633,25.08434982858474,3.5952211907451432
U-zvipe_z1_5083,0.988869292668872,4.716829,1.8419807,34.511802859791324,14.775213857821683,15740932421.2677,7253885908.418295,45568760540.90012,33726492314.280933,5095166069.16633,1618588817.3935616,8017389771.849746,3780569813.3903055,9422837517.516277,4887969082.642121,5189003766.260101,5095195196.44009,8331504034.546763,8017967522.883099,10135076479.234158,9426331898.735426,103.71193944807132,26.39029008353096,123.79953909213684,21.21978897208666,145.31254408411925,26.38465891849816,3.8176090395500784
U-zvipe_z1_5101,0.80424979133941,5.7033997,2.227249,27.192381005933726,11.39090239966582,6683905896.82086,3080140966.276894,28557992176.20852,22872477972.35036,2163506558.7963257,687284250.5560904,3404339548.575617,1605303420.806034,4001119982.131253,2075526685.8730893,2309892520.3386135,2163648709.5612583,3880031593.223813,3406933606.87715,5043773459.188618,4015355991.9224625,94.98333100609172,16.639750236182415,95.48131968553614,17.68706164373595,109.56261218901808,24.92494961184836,6.622968253418831
