KID,Name,File_names,Redshift,PSF,INC,Re,Re_err,Rgas,Rgas_err,SFR,SFR_err,Mstar,Mstar_err,Mgas,Mgas_err,Mbar,Mbar_err,VRe,VRe_err,VRopt,VRopt_err,VRout,VRout_err
KROSS,S-CFHT-NBJ-2048,S-CFHT-NBJ-2048,0.815117006390714,0.589002013206482,53.0,2.6084435,1.5650661,6.379513656051432,2.648473002098613,5.0508738981222026,0.2525436949061101,1358408841.45771,625994857.8146129,1553025107.9794817,316764037.59755987,2911433949.4371915,2063289016.731577,71.08946652798217,26.2129603678237,64.52952426574691,20.6016095838,50.92833507576732,18.60872674718158
KROSS,S-CFHT-NBJ-956,S-CFHT-NBJ-956,0.808736768238226,0.589002013206482,64.3962937959766,3.7420652,1.7250068,24.382581272493308,10.375341618505555,4.037021370884983,0.2018510685442491,7194991691.41558,3315664373.9242306,2115082153.122551,431404849.4999325,9310073844.538132,7499431842.0795555,71.90450141307804,21.447401242939605,121.87422931892532,26.70782982589133,155.2729817183507,34.94856655112167
KROSS,S-NBJ-CFHT-1739,S-NBJ-CFHT-1739,0.803848965861688,0.766470015048981,40.6103801253445,2.082567,0.960016,17.03760110886347,7.223809507001491,13.847369753382306,0.6923684876691152,27103820905.7648,12490240048.73954,5563100937.864048,1134683694.438994,32666921843.62885,27668848905.161144,189.95201703236955,70.25101794246132,199.21316193533085,39.12047325984948,224.80974602351355,44.66974877513434
KROSS,S-NBJ-CFHT-1745,S-NBJ-CFHT-1745,0.817216931756771,0.766470015048981,49.861721852877,2.1171663,0.9759654,10.698465657491433,4.469246732883745,10.800717811479007,0.5400358905739503,4977719809.20375,2293880096.407258,3191611607.6244984,650980189.4600542,8169331416.828248,5913043138.085739,127.56135186250933,21.001429159151822,136.26418426511358,20.97380309730473,135.7043042416878,20.42012796452695
KROSS,S-NBJ-CFHT-1759,S-NBJ-CFHT-1759,0.803153783509892,0.766470015048981,27.0985139121146,3.1302242,1.8781346,10.707601075215972,4.47922751240659,25.0993053003776,1.25496526501888,21728504991.9023,10013135940.968803,7117222934.082295,1451671778.765849,28845727925.9846,22864443826.09274,296.3145474260102,52.68960102315668,336.3925063968792,42.785329179790914,349.47677871718747,44.2335412641179
KROSS,S-NBJ-CFHT-1770,S-NBJ-CFHT-1770,0.772521048986929,0.766470015048981,62.1950304836486,2.0013447,0.9225744,11.99163250796929,5.027537991477592,11.673088078160848,0.5836544039080424,5457953574.25342,2515185978.918627,3330159541.3861165,679239252.0557587,8788113115.639536,6393685931.431937,52.704710224169055,22.54440259381761,71.33672729165805,22.193224307584707,82.23921791281086,23.19121560106904
KROSS,S-NBJ-CFHT-1774,S-NBJ-CFHT-1774,0.812180396215924,0.766470015048981,53.0,2.7643955,0.0,4.70055186780812,1.965016200301962,13.698435380407073,0.6849217690203536,5875296753.88813,2707510024.83324,3750240962.6008058,764921611.5875896,9625537716.488935,6970180716.725888,98.09883912800969,27.349406540895743,89.65842205310608,21.715008211847657,77.15581241259329,19.88781333010419
KROSS,S-NBJ-CFHT-1787,S-NBJ-CFHT-1787,0.813092849825738,0.766470015048981,66.0975232513393,3.762009,1.7342005,52.82679304760315,20.91895892792452,9.364051923961974,0.4682025961980986,18240233531.1293,8405637571.948986,4128288159.534971,842030573.6893654,22368521690.66427,18701574329.405807,211.24769157428148,67.10129994495298,208.62643488889896,42.10579369613049,209.77376193341703,46.83571865454088
KROSS,S-NBJ-CFHT-1793,S-NBJ-CFHT-1793,0.815569883994844,0.766470015048981,74.2958439204243,4.528201,2.0873976,7.702569416195131,3.246857016252382,8.002717495880125,0.4001358747940061,7465001516.2255,3440092864.620046,3035425620.025091,619123634.6774068,10500427136.250591,8058539342.334548,105.7072750729931,23.16538420610916,77.46850462796502,16.607235641782648,77.46850462796502,16.607235641782648
KROSS,S-NBJ-CFHT-1795,S-NBJ-CFHT-1795,0.80894638625275,0.766470015048981,34.3139277296183,7.21296,4.327776,8.686107297800431,3.6173325495167923,6.856775079596427,0.3428387539798213,5559426852.60215,2561947858.342005,2594220430.3193336,529132728.631607,8153647282.921484,6134916997.850914,71.71058772283193,21.35422854251933,46.32623995273438,17.842118051866862,46.32623995273438,17.842118051866862
KROSS,S-NBJ-CFHT-C343,S-NBJ-CFHT-C343,0.809067505681362,0.589002013206482,67.8152668109199,2.0962715,0.96633345,28.660370418523904,12.162601748764288,4.361358025472388,0.2180679012736193,10691297668.4087,4926865284.980968,2435336860.4598684,496725965.60201776,13126634528.868568,10965158980.080309,99.62621942372732,37.4322394258832,109.84801239023324,36.03529206110078,145.4468131829508,36.6987036279601
KROSS,S-zvipe_z1_1056,S-zvipe_z1_1056,0.840075939912878,0.643834054470062,69.0720567919573,3.0692112,1.4148365,11.522837984028117,4.839958581236422,9.209342357458226,0.4604671178729113,18751236277.1562,8641122708.366913,4156373302.401843,847758997.8685423,22907609579.558044,19206360950.233585,125.12413048678016,20.672351338462715,143.7102444192314,24.46494157447827,140.57892174055667,26.085282715769893
KROSS,S-zvipe_z1_1066,S-zvipe_z1_1066,0.974059760198326,0.643834054470062,48.5296400752217,1.2744509,0.5874928,10.218092672256962,4.2577996462778245,22.000294875264533,1.1000147437632266,13584088880.6634,6259948792.932444,6225481202.6784935,1269786735.1667588,19809570083.341896,14942693429.320776,158.77078861897766,21.39593741568282,156.16292221109373,23.5739791103495,152.92829090139978,29.4600621170498
KROSS,S-zvipe_z1_1069,S-zvipe_z1_1069,0.815069607874968,0.643834054470062,52.8086511892642,2.111762,0.97347414,12.168316681308998,5.0768927426676065,7.958673311057643,0.3979336655528821,20185052168.6848,9301867358.84092,3901753665.3087626,795825240.6732695,24086805833.99356,20558696766.022823,196.276310395662,35.996183767345926,187.707898451722,31.669762882086918,194.54177408105016,37.6313584734552
KROSS,S-zvipe_z1_1070,S-zvipe_z1_1070,0.799530419000244,0.643834054470062,33.5099772895836,5.798157,3.4788947,6.865656106146292,2.8547585909386433,8.038732043819001,0.40193660219095,6745752739.6155,3108641815.4910145,2944308345.988696,600538786.5019681,9690061085.604197,7360307850.918242,113.56476732053812,23.983584284501312,149.84306818525667,44.10777763606678,149.84306818525667,44.10777763606678
KROSS,S-zvipe_z1_1172,S-zvipe_z1_1172,0.80835085229105,1.03668010234833,37.6457925317345,3.7403374,1.7242104,9.924441028776938,4.147216264692039,6.590506339752822,0.3295253169876411,10593277027.6157,4881694482.772212,2998186121.752461,611528087.750391,13591463149.36816,11009388638.997152,90.86566664459478,27.57558804030703,82.20101966413743,21.192552537146835,74.97362897284552,21.39086668708808
KROSS,S-zvipe_z1_1304,S-zvipe_z1_1304,0.973408140737678,0.754360020160675,32.5916525299761,1.2737037,0.58714837,14.404595625801823,5.990180681091088,32.498673902322246,1.624933695116112,29993697066.4257,13821980214.94272,9176228216.265808,1871639041.266022,39169925282.69151,31365985206.74118,120.63424403389767,25.107988305185444,126.01567861850722,20.776738478901148,134.46660350965007,18.706513524687637
KROSS,S-zvipe_z1_1315,S-zvipe_z1_1315,0.819721297233708,0.952870011329651,65.9903921510962,2.99501,1.3806314,20.254504774372514,8.49174503649084,7.608476878373932,0.3804238439186965,12275247848.8879,5656796243.727142,3363848764.8562536,686110862.6300917,15639096613.744152,12727811605.474522,144.042678511295,23.910504920998324,176.178972726422,19.57739297232148,163.39266405900614,22.088736267474548
KROSS,S-zvipe_z1_1318,S-zvipe_z1_1318,0.924631081743153,0.952870011329651,49.1220574907981,3.1471405,0.0,15.459301152223324,6.5104206340713535,7.513259240362681,0.375662962018134,13836617478.6864,6376321418.749493,3563577885.73812,726848854.6219057,17400195364.42452,14288144407.1374,98.17281079157064,26.3831509125025,91.73154717669097,20.40055263153253,128.5325430361415,21.734325942153006
KROSS,S-zvipe_z1_1322,S-zvipe_z1_1322,0.841009956245498,0.952870011329651,27.7585804241905,2.5947118,1.5568272,11.77968633939886,4.897843086722856,11.631909074440063,0.5815954537220032,21331943555.4679,9830388735.238665,4838407911.212618,986870909.3339448,26170351466.68052,21873774410.671635,61.17013500371051,21.47466625856832,87.46479887653791,11.67077545641789,116.96644501836349,11.233369384189292
KROSS,S-zvipe_z1_1530,S-zvipe_z1_1530,0.818540738003603,0.607738018035889,52.0453243588965,2.990567,1.3785833,9.084681586842908,3.776449717689509,8.43341308135762,0.421670654067881,10496155065.9465,4836937818.408526,3404949840.563806,694494066.0331755,13901104906.510307,11034625258.029827,66.73924130757118,14.854094337358744,80.66067496840459,12.62732383301608,92.8874545306758,14.355434761252354
KROSS,S-zvipe_z1_1531,S-zvipe_z1_1531,0.927871857484921,0.607738018035889,44.9947300282332,1.214008,0.55963004,10.292380132911745,4.3070760977591505,29.042268909740702,1.452113445487035,93117182123.2154,42911143835.58313,11304372255.517282,2305708280.307901,104421554378.73268,93800844551.95152,85.80021927793638,12.256807411946442,93.75882089667722,13.73249279642622,103.38477881365915,17.296298129286804
KROSS,S-zvipe_z1_1532,S-zvipe_z1_1532,0.862062274451339,0.607738018035889,53.0,2.934177,0.0,9.017880270658864,3.760786234000827,10.931315217024054,0.5465657608512027,5875296753.88813,2707510024.83324,3415025412.993946,696549062.790244,9290322166.882076,6795697941.907282,75.4897386635689,21.27899354954671,72.78997435176619,16.52017880614737,75.13555069173498,15.512881517283978
KROSS,S-zvipe_z1_1538,S-zvipe_z1_1538,0.85539311491924,0.607738018035889,53.0,2.8297935,1.6978761,10.721314174898716,4.474263235066305,6.527356913630249,0.3263678456815124,7816824443.48696,3602223245.8465257,2812485982.471987,573651546.0469861,10629310425.958946,8307395607.643628,74.97755361492496,25.14807501847189,102.2772097873722,23.59270435362987,129.23478054533666,22.751705885635914
KROSS,S-zvipe_z1_1540,S-zvipe_z1_1540,0.853700713099907,0.607738018035889,59.7562963901317,2.2117953,1.0195873,45.740872320347954,19.879308534895507,7.200533950837423,0.3600266975418711,8337392296.31899,3842116265.584788,3003138033.659269,612538092.5001637,11340530329.978258,8861768917.768625,74.41597692941708,25.86385596301039,103.95914497067768,21.15283325476095,135.73984445662805,26.97984792019069
KROSS,S-zvipe_z1_1542,S-zvipe_z1_1542,0.81554447116842,0.607738018035889,56.9149023316185,2.112905,0.9740011,10.301830512813263,4.279083739471025,17.987111589355628,0.8993555794677814,40274474332.4172,18559665590.97567,7055711767.333347,1439125668.5310483,47330186099.75055,40887850900.92432,178.85465695121562,24.73915870526401,186.115547712323,27.109272241530743,185.2307730466769,28.06970953586349
KROSS,S-zvipe_z1_1543,S-zvipe_z1_1543,0.84299241666248,0.607738018035889,40.7966736832859,2.1840549,1.0067996,16.20112386745808,6.748083785098817,18.728479823076075,0.9364239911538036,31407289585.9138,14473405339.130783,6804993608.232676,1387987657.4795656,38212283194.14648,32136051050.829765,114.035788999866,25.130969650364907,123.7895128526718,20.79648277207435,126.18549901532182,23.09300206462729
KROSS,S-zvipe_z1_1575,S-zvipe_z1_1575,0.993940045810605,0.49601998925209,35.4968265313316,1.3005438,0.59952104,13.364180121461567,5.5735026490092405,23.33092694159249,1.1665463470796245,30271231713.9705,13949876365.885023,7798790280.394567,1590688468.6946752,38070021994.36507,31259696084.870533,105.64179083506583,22.095333317379996,103.80163415904894,20.22437198689703,100.67934963679052,21.5486486072353
KROSS,S-zvipe_z1_1577,S-zvipe_z1_1577,0.842758326965257,0.49601998925209,55.7364722880395,2.1835556,1.0065694,54.68583162395424,21.356610693462542,8.47869256629523,0.4239346283147614,14224277280.6578,6554966488.782397,3719415029.578949,758634323.6900208,17943692310.236748,14702520611.082151,92.89075672388296,17.409372020720518,117.61895409087232,21.30066133316164,140.45435548225527,31.048376428508973
KROSS,S-zvipe_z1_1580,S-zvipe_z1_1580,0.842900446843856,0.49601998925209,38.1033351153307,2.4587634,1.4752581,8.227617500603124,3.42009959582154,10.347553735172168,0.5173776867586083,13964649069.6788,6435322151.925715,4098225965.793721,835898884.9352627,18062875035.472523,14553586489.45293,104.35394552272692,24.21713475027602,94.42595259489327,15.884487588790089,95.59364980764464,20.48608247313715
KROSS,S-zvipe_z1_1991,S-zvipe_z1_1991,0.823963682151799,1.03668010234833,33.4779027634698,3.542403,2.125442,6.60275946824735,2.7415368245124823,24.751045362152112,1.2375522681076054,22963093588.1878,10582070777.96673,7210508202.399627,1470698821.2995684,30173601790.58743,24068549928.83335,161.1364793127179,30.64055196140904,154.52018855291035,24.771742928676492,129.02052876986588,18.97229881157926
KROSS,S-zvipe_z1_2064,S-zvipe_z1_2064,0.874803565228535,0.70524001121521,63.7480881215271,2.2665305,1.044819,13.146049745102204,5.498388755859356,35.0006950590926,1.7500347529546296,38817742711.5098,17888360696.548298,9942207967.861752,2027872912.857316,48759950679.37156,40070745544.51397,171.89103087912562,23.6201318534988,169.56452569139242,18.896729568390803,165.676254137959,19.756443139388125
KROSS,S-zvipe_z1_2597,S-zvipe_z1_2597,0.914207163920157,1.01101005077362,53.0,5.341929,3.2051578,13.7593478674035,5.728502340870056,26.799467319326222,1.3399733659663111,4797666775.39756,2210906348.109475,5243588530.540781,1069513734.5807574,10041255305.93834,7107237660.678898,106.72236052418134,26.345698536542614,98.91834041724596,22.28083981418388,98.91834041724596,22.28083981418388
KROSS,S-zvipe_z1_2603,S-zvipe_z1_2603,0.819440993984867,1.01101005077362,54.7800602350293,2.123207,0.97875017,14.30995041813474,6.044245435236068,6.157133949846735,0.3078566974923367,5715185029.48853,2633725820.040797,2484689848.720816,506792223.715543,8199874878.209347,6231935779.966453,67.60939753480497,24.176845801876272,71.44648774184584,20.83187798370834,72.42253018252443,18.17308043554265
KROSS,S-zvipe_z1_2740,S-zvipe_z1_2740,0.824578614107272,0.70524001121521,46.6940944895392,1.2762972,0.76577836,10.27459545134959,4.310550258091467,15.22746482412936,0.7613732412064679,16033556801.9559,7388735853.435899,5137689241.395256,1047914097.8554348,21171246043.35116,16836590939.459652,86.97307792896915,41.92360342605278,99.11946343323856,32.65161114710306,114.97082314368788,27.116783470938834
KROSS,S-zvipe_z1_3500,S-zvipe_z1_3500,0.82121820827554,0.754360020160675,53.0,1.2165413,0.7299248,16.992935294995085,7.6965627284080504,4.125278789432128,0.2062639394716064,5768068202.21979,2658095945.723406,2032031318.0768647,414465280.26184624,7800099520.296656,6115534487.115926,58.25648847472747,12.08735651251258,56.69369322789429,11.33474039307009,54.2506997366721,12.42565983156076
KROSS,S-zvipe_z1_817,S-zvipe_z1_817,0.910927808482778,0.523515999317169,53.0,3.5207057,2.1124234,6.799530543369492,2.8489087856601856,4.979664620176164,0.2489832310088082,2812095772.90068,1295896669.539484,1947235510.622731,397169741.5488497,4759331283.523411,3420469086.221368,56.85868489918595,8.419601648036155,59.025265896413856,9.819261708699791,59.025265896413856,9.819261708699791
KROSS,S-zvipe_z1_819,S-zvipe_z1_819,0.920533460574342,0.523515999317169,53.0,3.301965,1.981179,5.388759029665308,2.2570337004269785,5.992403345952488,0.2996201672976243,1448873195.49023,667683500.2259125,1828423921.5957637,372936078.5353283,3277297117.085994,2332888247.1463785,48.16210501526557,3.4393754282646576,48.09855492258108,10.228874166303058,48.09855492258108,10.228874166303058
KROSS,S-zvvd_z1_186,S-zvvd_z1_186,0.82246993800909,0.523515999317169,63.4407191956815,3.8056493,1.7543176,10.864709093616296,4.55117049591067,8.885474690139668,0.4442737345069834,53092153360.3389,24466430119.971844,5291175550.4397335,1079220202.170551,58383328910.77863,53355161766.63056,121.39906781261104,17.414106295152653,141.19207210521245,22.162353533069627,141.19207210521245,22.162353533069627
KROSS,S-zvvd_z1_206,S-zvvd_z1_206,0.807419542626825,0.523515999317169,67.4843615166447,5.2066064,2.400127,10.79043074593593,4.544014959030262,6.797945667114167,0.3398972833557083,29176318343.3431,13445307992.32401,3947781924.04858,805213470.1021676,33124100267.39168,29442189697.64212,131.66753971553518,19.95455185683045,99.42332781992444,22.299085398375464,99.42332781992444,22.299085398375464
KROSS,S-zvvd_z1_450,S-zvvd_z1_450,0.840096996029634,0.643834054470062,65.559891782901,6.1531253,2.8364508,10.341692393753801,4.319044231551738,6.37685978342842,0.318842989171421,22963093588.1878,10582070777.96673,3626945072.9933295,739773634.9738168,26590038661.18113,23247761133.11521,84.86361829037945,20.13701473152339,66.20318225968336,19.86529145024601,66.20318225968336,19.86529145024601
KROSS,S-zvvd_z1_475,S-zvvd_z1_475,0.901271986818569,0.643834054470062,45.2064969726342,3.2928438,1.517926,11.539131453034646,4.829993694729193,20.542639760917844,1.0271319880458922,52605390475.7134,24242115426.59604,8208991177.435026,1674355557.5075843,60814381653.14843,53242038308.59112,94.490017883335,24.153876035414736,113.3780076627572,17.428914074047178,133.06616417666524,27.83680879829064
KROSS,U-HiZ_z1_132,U-HiZ_z1_132,0.841548602708507,0.695785999298096,30.1531394306227,2.4271846,0.94784594,11.858398158982872,4.969594818178891,8.383939175811197,0.4191969587905597,22752561881.1943,10485051558.154057,4162117949.909498,848930728.5440252,26914679831.1038,23130116687.698204,119.21537863383426,20.30575743627283,127.97860103037328,14.972991906955702,125.73398509234823,13.030389331787733
KROSS,U-HiZ_z1_139,U-HiZ_z1_139,0.841690919495188,0.817840039730072,59.1169711417439,1.8334421,0.715982,8.321508382020964,3.4885195371022384,14.4201187330088,0.7210059366504399,10790225303.8925,4972454057.093318,4546270649.613392,927284742.1461524,15336495953.505892,11708865825.873066,127.11288288484089,20.606557945957764,129.87325639590566,23.78613267694701,128.77342593266323,25.61135085430289
KROSS,U-HiZ_z1_204,U-HiZ_z1_204,0.839484701952211,0.890071988105774,56.2311952535185,1.8285182,0.7140592,8.029080936534504,3.3350233666321003,11.58378780164886,0.5791893900824429,11092515006.0023,5111758067.282166,4091021573.158155,834429402.0509617,15183536579.160456,11822873875.26534,154.4599326306971,22.978795245510387,147.96952844462,22.037575507461707,141.63255130480616,22.78870103210821
KROSS,U-HiZ_z1_205,U-HiZ_z1_205,0.843690839132232,0.890071988105774,50.2066939605874,2.4331105,0.9501601,15.311419259497278,6.436351520731055,6.7245516554668425,0.3362275827733421,29718706929.8315,13695256649.691938,3980881875.064876,811964742.9129835,33699588804.896378,29984145178.484493,161.63754870631922,54.99141878536417,183.2250890487384,32.420409797600136,194.0251110919677,48.167815553738485
KROSS,U-HiZ_z1_208,U-HiZ_z1_208,0.836158015027448,0.890071988105774,66.4496732309612,4.9710264,1.941248,16.387056181209125,6.820511080377198,12.883158362895957,0.6441579181447978,9661180065.80254,4452156712.351401,4165601082.0329337,849641065.0314975,13826781147.835474,10520961583.357971,141.53771056409565,25.60816067558406,166.46642645806233,27.21274784595863,197.455992032158,41.99146593831352
KROSS,U-HiZ_z1_31,U-HiZ_z1_31,0.835747551243873,0.465013980865479,68.8477324352202,2.957641,1.1549958,14.729098979503652,6.114701327940628,18.94655503651644,0.9473277518258216,6095792477.03297,2809120957.158051,4512514739.159473,920399561.6328628,10608307216.192444,7584291344.231395,84.06003943025051,20.15814507334577,103.58302345596032,18.94392536219722,125.86251428665132,20.027740266354066
KROSS,U-HiZ_z1_44,U-HiZ_z1_44,0.833836328072314,0.465013980865479,52.7578490077348,3.4721093,1.3559021,54.22466652135413,21.246928544497997,9.577541179321395,0.4788770589660697,37759827560.1379,17400842193.611935,5053508227.228665,1030744116.9291682,42813335787.36657,38096489638.46954,94.277490189733,31.06335828007637,192.3656280960056,40.72994937185916,247.4989943893569,49.93039337857024
KROSS,U-HiZ_z1_84,U-HiZ_z1_84,0.840263631552284,0.526708006858826,53.0,2.1870446,0.0,8.829603781992747,3.6975750671892325,11.44925206729144,0.5724626033645719,1663528425.44136,766602961.0328848,2518958488.5970244,513781547.9990526,4182486914.038384,3018688239.869499,49.63878139049716,16.435000492650968,46.011512959217335,9.142797627283311,48.86920055402807,10.522650436645884
KROSS,U-HiZ_z1_96,U-HiZ_z1_96,0.839854634005702,0.501330018043518,36.4288122961295,1.748568,1.0491409,10.945101803612141,4.545648443843373,18.498107057839864,0.924905352891993,32887446455.0866,15155505278.841751,6836130251.611002,1394338479.6339953,39723576706.6976,33590427373.77986,281.844114520969,23.306159943851117,294.7784660379002,28.208353843206798,303.34740847651324,44.37704113082699
KROSS,U-zuds_z1_100,U-zuds_z1_100,0.824522973371728,0.695785999298096,47.3843318812965,2.1460745,0.0,8.257006476667248,3.4306369504191725,26.60505031602281,1.3302525158011402,6442137058.77326,2968726755.1950507,5415285421.629586,1104534091.9857662,11857422480.402847,8415844941.640366,81.00339962439251,25.420572629263475,90.34087682560546,23.630113240431708,90.33144856754063,23.55899321531867
KROSS,U-zuds_z1_113,U-zuds_z1_113,0.916177526963381,1.15108001232147,53.0,2.3846338,0.0,6.773989571692611,2.8105039538759327,41.69446660039099,2.08472333001955,2660910828.30958,1226226188.1610968,5692239574.524133,1161023030.7109275,8353150402.833713,6283473387.386458,76.28521264007469,26.018981798711387,80.0457082406997,22.092960426896678,84.85581306704613,19.29666891906079
KROSS,U-zuds_z1_118,U-zuds_z1_118,1.0365498868048,0.465013980865479,39.9982610778265,3.3151658,1.9890995,7.082007527838893,2.967208536662646,8.692848817978481,0.434642440898924,15596615395.3587,7187380366.524747,4072540103.1625934,830659892.611275,19669155498.521294,16119553178.75181,225.9471148896888,46.09904263238042,160.5091207736113,40.45431375767792,160.5091207736113,40.45431375767792
KROSS,U-zuds_z1_139,U-zuds_z1_139,0.899760924167897,0.61955201625824,38.7586024650272,1.9598911,0.76536196,8.584465496692472,3.5671860251494856,19.50554766780025,0.9752773833900128,10116490352.9127,4661977121.157927,5326303765.092531,1086385006.175548,15442794118.005232,11432973753.954594,111.38657487313368,27.81010274666647,108.01387880865356,19.67353150526801,130.44193275064924,20.02966260652845
KROSS,U-zuds_z1_147,U-zuds_z1_147,0.882540584875186,0.69335800409317,40.7266622806233,3.6747413,1.4350324,57.832915531701325,23.373124118323396,9.995549976385549,0.4997774988192773,33191757252.13,15295740669.184334,5055187039.91484,1031086536.2925364,38246944292.04484,33574509162.35184,109.75855322359637,41.0226227673624,147.07055285876632,45.92223378646656,160.94138191868834,48.443705178502576
KROSS,U-zuds_z1_188,U-zuds_z1_188,0.912776862051005,0.693185985088348,51.6923207647256,3.2073195,0.9621959,13.790129719434065,5.811105360299782,22.197913717892774,1.1098956858946387,9931856852.01049,4576892558.53018,5688805431.609182,1160323032.001371,15620662283.619673,11445710452.72131,91.65569703379322,19.941675074339766,102.79741935815431,19.161156436608263,112.88194687085938,19.334839971986757
KROSS,U-zuds_z1_220,U-zuds_z1_220,0.914297739523649,1.15108001232147,53.0,5.226306,3.1357837,7.842286151579689,3.266961080175209,11.503102092583386,0.5751551046291693,1694456442.81258,780855503.6002674,2640663784.2646737,538605346.0768332,4335120227.077253,3137560813.453038,78.68110801790874,21.062237193390967,69.08611225921713,20.48600114510056,64.25819853650937,21.914776059853487
KROSS,U-zudsp_z1_115,U-zudsp_z1_115,0.826691341168901,0.61955201625824,61.3547136816542,1.800763,0.7032204,10.276976204993536,4.278765322813099,22.723094828205166,1.1361547414102582,16181916889.9459,7457104557.578756,6320311972.268381,1289128968.2339983,22502228862.21428,17372414272.63106,145.29232825204568,24.6112721576975,170.75075854255675,25.13428212916195,173.2034452928784,21.61818442488908
KROSS,U-zudsp_z1_120,U-zudsp_z1_120,0.827709665798965,0.817840039730072,34.8367336136282,1.2405124,0.74430746,42.43927331645284,19.634488188762163,20.0278984330338,1.00139492165169,6039904641.5922,2783366194.28212,4615301531.024615,941364564.6107168,10655206172.616816,7601411467.734473,227.8480769486304,19.55340012051504,224.56710277503484,27.951602549333725,218.8115306505925,46.800083848888434
KROSS,U-zudsp_z1_55,U-zudsp_z1_55,0.957974844373852,0.85589200258255,55.7389153991983,2.380947,0.7142841,7.401723055824219,3.0767421173267753,17.7362350711179,0.8868117535558949,1710135415.98467,788080836.8592949,3374127651.4057674,688207004.9342566,5084263067.390437,3782763612.623192,89.17188760536716,24.55102828170665,98.55849870588196,22.119963054846487,82.17949092714315,18.4917602206312
KROSS,U-zudsp_z1_79,U-zudsp_z1_79,0.815636528766913,0.69335800409317,53.4260988087768,3.5072389,2.1043434,8.125017089357199,3.3837155200552846,13.374130762945477,0.6687065381472738,3741363420.42926,1724130608.4927466,3306447686.56473,674402767.2715143,7047811106.99399,4993034803.375136,74.50065914950547,26.12096087406766,70.09477272230065,20.163463349498706,56.57374167371167,16.148236115970093
KROSS,U-zvipe_z1_1081,U-zvipe_z1_1081,0.880359668478435,0.817840039730072,74.428513631032,7.7281384,3.0179346,15.953044986560533,6.8167001735629125,19.926140569219854,0.9963070284609924,6383073844.73109,2941508684.207876,4770786236.762561,973078202.554081,11153860081.49365,7968941775.679705,39.65701255882128,13.449903945642042,40.37367531100244,17.385302142711957,40.37367531100244,17.385302142711957
KROSS,U-zvipe_z1_1821,U-zvipe_z1_1821,0.841547850015293,0.890071988105774,60.5465775022628,3.5039103,1.3683208,13.824082171036657,5.743396460155864,41.21202640694097,2.060601320347049,13092728075.2733,6033515242.061429,8155067687.534941,1663356773.2348688,21247795762.808243,15424806560.90462,136.23875738648442,31.76346617623928,137.28362856875745,23.851401625804183,142.3093614881065,23.39186404603122
KROSS,U-zvipe_z1_1838,U-zvipe_z1_1838,0.802053730613748,0.890071988105774,67.0266666157155,3.825385,1.4938607,17.075955531213555,7.148605074733496,7.498213287834041,0.374910664391702,4753680499.24834,2190636174.7688203,2600069887.148724,530325787.4939053,7353750386.397064,5418287709.875835,124.29365525243249,24.05815929330931,104.8561551235944,18.08106206069908,75.58776370419722,20.700874567751544
KROSS,U-zvipe_z1_247,U-zvipe_z1_247,0.83769654942719,0.501330018043518,71.5609700362979,3.488066,1.3621334,9.781036100863444,4.096360695344778,30.5203039093565,1.5260151954678247,7328759665.92967,3377308601.810908,6034068464.876079,1230744843.2604902,13362828130.805748,9493192322.91064,106.5985299417811,20.54788865055199,96.19649668511131,19.58697704426419,133.75658661156106,33.93960966573065
KROSS,U-zvipe_z1_249,U-zvipe_z1_249,0.88339123944268,0.501330018043518,53.3297245816514,1.924246,0.7514421,9.851196905984757,4.087830668154698,20.60262800792305,1.0301314003961524,17580451640.9271,8101590617.938757,6245871761.634007,1273945726.0122385,23826323402.561108,18656987805.15637,186.8243747811094,26.8710005936935,196.6402619550649,32.5064736820714,208.90208849557567,43.5742149211558
KROSS,U-zvipe_z1_251,U-zvipe_z1_251,0.840195654708891,0.501330018043518,45.7994846550847,1.8301002,0.714677,7.126977413043115,2.96395073515884,40.247259712939965,2.0123629856469982,11940705709.6735,5502629359.296544,7868237347.420447,1604853103.608679,19808943057.09395,14299986426.579966,121.23093431133717,22.576673394416872,118.67677087611952,20.838633652815226,119.97358347005776,18.841155736080097
KROSS,U-zvipe_z1_4550,U-zvipe_z1_4550,0.888620810293205,0.61955201625824,36.7533053219979,1.9356444,0.7558933,12.046956195635035,5.021344990992722,15.550696157491986,0.7775348078745992,24267787452.7229,11183312190.194883,5869115721.040761,1197100327.7059057,30136903173.76366,24967419313.92796,135.33937454341026,35.28146137037092,143.75518531956195,21.2779640363276,145.2720785295455,15.903886436609714
KROSS,U-zvipe_z1_4553,U-zvipe_z1_4553,0.91876176120425,0.61955201625824,38.741574529047,2.6497772,1.0347711,16.061259200065166,6.961063249929001,12.45154217465418,0.6225771087327089,19634975526.5671,9048375818.694515,5013444982.699499,1022572536.866525,24648420509.2666,20264917826.713333,137.7226076485739,28.929347653007905,141.6184319172892,27.344498853644545,152.49782407757507,28.604621703619127
KROSS,U-zvipe_z1_4555,U-zvipe_z1_4555,0.890681663055517,0.61955201625824,55.5382738062072,1.2161971,0.47494018,10.526715934325924,4.407979564296172,25.37829509036986,1.2689147545184931,11615301383.4225,5352673448.581798,6283414415.912577,1281603085.400678,17898715799.335075,13205927568.703178,177.7345388470597,30.53190192549482,174.87212400979232,31.023571969599985,169.59890005769253,38.678951878972704
