KID,Names,File_names,Redshift,PSF,INC,Re,Re_err,Rgas,Rgas_err,SFR,SFR_err,Mstar,Mstar_err,Mgas,Mgas_err,Mbar,Mbar_err,VRe,VRe_err,VRopt,VRopt_err,VRout,VRout_err,Vmax,Vmax_err,VRe_int,VRe_int_err,VRopt_int,VRopt_int_err,VRout_int,VRout_int_err,Vmax_int,Vmax_int_err,Rot2disp_int
KROSS,E-zmus_z1_122,E-zmus_z1_122,0.996927381685542,0.91650801897049,45.4990365430458,4.9662123,1.4898638,15.981784127687689,6.674842431917519,21.35864041568672,1.067932020784336,38817742711.5098,17888360696.548298,56176662107.21715,18367042942.136517,94994404818.72696,68283486398.43619,126.72724351815246,30.24996945421556,131.79467809876712,25.752584760658145,131.79467809876712,25.752584760658145,131.8496427833687,26.089629987501723,105.9614865592852,28.44667529157463,107.39397487256863,26.01135041649138,107.39397487256863,26.01135041649138,119.231,26.642369301546736,2.617
KROSS,E-zmus_z1_125,E-zmus_z1_125,0.997852820527072,0.91650801897049,61.6831545172402,2.5132022,0.75396067,10.63378705740967,4.459044696897994,12.785276102715864,0.6392638051357932,12619162838.0521,5815282413.848893,74550195836.098,26507184428.2521,87169358674.1501,75610680263.66275,140.31023290166925,43.52808307248417,146.9842367158057,26.25132787529195,143.70377913233858,25.98036725717373,149.4454297911539,37.901749794879606,134.5503940519336,44.36601507683727,135.61222862492022,26.20972326163524,128.9687076875484,26.40421469911909,136.0038046519918,38.771102963418514,4.11
KROSS,E-zmus_z1_127,E-zmus_z1_127,0.895530603976106,0.556430041790008,51.190461428185,4.0246596,1.2073978,12.695168751359471,5.333736846101196,6.20391140325851,0.3101955701629255,12275247848.8879,5656796243.727142,59712091621.288536,21465752573.777176,71987339470.17644,60960770955.925285,57.378052971112446,17.535919858981966,79.29482343658306,18.4769595592252,79.29482343658306,18.4769595592252,79.48570914375829,20.997275178168607,37.25187312307642,8.594970876448032,56.18531139967333,15.11124622951556,56.18531139967333,15.11124622951556,56.50691264131553,15.154923541432153,1.694
KROSS,E-zmus_z1_146,E-zmus_z1_146,0.862010422847141,0.849872052669525,59.2570222338319,3.146733,0.9440199,14.209719862325201,6.069937459203551,15.732046721531738,0.7866023360765868,32887446455.0866,15155505278.841751,61839049373.55243,21082880176.3156,94726495828.63904,70040360948.24786,136.54664923083195,31.05412055904881,149.7147594170812,23.20906832723366,141.97102115207358,34.25255727090459,153.06660266123242,38.3364574670235,115.01833045391476,33.50376800896002,141.75849514369253,22.4442411707045,139.76254972679368,34.52172125610962,148.876,38.5150849668023,5.492
KROSS,E-zmus_z1_166,E-zmus_z1_166,0.975108115765321,0.556430041790008,42.6740196450803,2.4559138,0.73677415,9.395781363625769,3.901895819006194,25.200167436154853,1.2600083718077424,29176318343.3431,13445307992.32401,71676985829.61736,24189931598.63703,100853304172.96043,77387646621.99818,146.02240711737696,28.12125039786153,143.42844508670268,27.57309550496734,145.8815574476415,26.61551937252324,166.51358859887142,47.30911545938095,114.70040243092164,29.732010505620075,110.34824786831626,29.41382704064487,119.33402779255267,28.29375634134397,156.61645000734106,47.71064268461177,3.06
KROSS,E-zmus_z1_176,E-zmus_z1_176,0.95884628861074,0.556430041790008,70.7528738611824,3.3691907,1.0107572,10.723972117298809,4.481048982880013,24.886261398115344,1.2443130699057672,9931856852.01049,4576892558.53018,124551907096.713,44911135656.18708,134483763948.72353,124947266244.43233,125.29266759017663,24.818580561522914,125.81899848413902,26.237898959761324,100.39297310432856,24.576476460878176,129.46252786680375,29.019126493563263,67.12575967149431,19.805762192320167,102.6469837256818,28.45975684912736,97.67055470698722,24.802447468402477,104.917,30.11661896694249,3.006
KROSS,E-zmus_z1_189,E-zmus_z1_189,0.840015761282798,0.529688000679016,39.2909646780095,3.1578732,0.947362,10.918461788898597,4.57973307024406,9.948705456159187,0.4974352728079593,9226361812.02774,4251779636.879143,94781335866.97688,34567123279.28519,104007697679.0046,95229340967.03136,87.40372592606808,20.504717937783443,96.3506529983742,20.13934520184181,99.1887379772707,20.15061400959021,106.79107305090676,29.89727159741253,59.64282883479762,19.57788957196167,78.74553528740987,19.09358213506326,94.99436850019832,19.787746458812144,103.32,30.39276119407383,2.962
KROSS,E-zmus_z1_190,E-zmus_z1_190,0.813877777546905,0.556430041790008,32.5801660751361,1.4539032,0.43617097,8.907415415032986,3.8057411626357247,5.403836903931494,0.2701918451965747,5559426852.60215,2561947858.342005,93623537118.23802,34620697370.36583,99182963970.84018,93788453071.04456,67.42890738086349,25.94359382572477,90.73721120693884,21.58723302715912,120.88892555812966,19.979115720315185,128.01835848709808,20.754875060579817,29.173,10.606601717798211,66.90284233655107,13.25598940758298,115.71031615086106,18.32973688994933,127.251,17.754037062031834,14.418
KROSS,E-zmus_z1_207,E-zmus_z1_207,0.820057706060306,0.529688000679016,40.1605893501991,4.284553,1.2853659,12.132926114476913,5.051411933130424,6.9769042031806405,0.348845210159032,28643778433.9351,13199897895.822628,46199071950.05333,16019361010.906555,74842850383.98843,54358258728.72097,66.54820248334427,18.79812453709365,109.70399705839591,25.32577819601609,112.20699622219706,35.15319757037443,134.10185666645543,36.69733834867638,49.89798361227229,15.279362208383429,107.56695363839356,25.435972160382036,110.83989662542288,35.415205341039886,133.6526177897574,36.89260515976218,11.103
KROSS,E-zmus_z1_208,E-zmus_z1_208,0.861795772915053,0.529688000679016,63.5141181236379,1.635211,0.49056333,7.986261825622154,3.369650038779521,9.51563990907018,0.4757819954535091,2296309280.02967,1058207041.4883271,188168407451.53,70378544579.46774,190464716731.55963,188182418411.37695,81.38129056080807,21.322726456361096,108.29018577188114,21.25050649900948,93.2728850990789,19.721573703698464,108.39378728253648,19.78358243980047,47.481677192363534,4.660252248589744,45.7950243675341,7.15095020487039,47.12961331349065,2.278848852068393,72.209,8.082230508962239,1.608
KROSS,E-zmus_z1_21,E-zmus_z1_21,0.839075627006777,0.549914002418518,25.1815296071909,3.1547704,0.9464311,12.215343576906449,5.118483085021207,11.201098497652168,0.5600549248826082,31119339259.7451,14340709336.288063,55075203760.05922,18929373415.39458,86194543019.80432,63258923047.86064,106.38204997265038,30.39392350942749,111.27273487571998,25.3968626059106,143.18901931210883,44.00327549658963,144.64032468621292,47.14079813955505,97.1691343193378,31.029587867914987,105.14995307659132,25.75639343865846,142.4703650433678,44.154137700029175,143.96708163265305,47.30489702082571,7.489
KROSS,E-zmus_z1_219,E-zmus_z1_219,0.976920281216369,1.02054011821747,61.9708232698227,3.3533795,1.0060139,12.794222138196096,5.333071934688961,59.36428206484848,2.968214103242424,26365149855.0193,12149838642.866035,116160982727.385,39521197341.558914,142526132582.4043,119115469335.72256,161.60339723909607,20.931006658181637,166.50038054677972,25.609658962450677,175.34085216658485,42.82857498097469,176.55890821361285,45.33065571645135,155.5796668375097,20.89978703381723,152.52220613378705,26.25619601730233,157.1591414575293,45.799391372567904,167.569,48.59596361256782,5.057
KROSS,E-zmus_z1_24,E-zmus_z1_24,0.823131685449468,0.718919992446899,73.7041699695031,3.9,1.1700001,31.0775324681547,13.603909337712004,9.869829884935715,0.4934914942467857,13092728075.2733,6033515242.061429,80747125253.242,29138163805.01706,93839853328.5153,81801697813.16158,159.0437352414636,31.986892941447994,139.37044474472566,20.54820954284617,138.3600547351517,28.73689640484078,160.3031337945515,30.03208215605188,127.26190039494188,34.49704763001425,125.72382529638456,20.665228170516222,124.18409350010091,29.892026892042075,133.402,30.197801542496432,2.293
KROSS,E-zmus_z1_35,E-zmus_z1_35,0.804665061344033,0.549914002418518,51.8440542277182,3.724687,1.1174061,18.52942426242758,7.754509116934596,7.120298940199317,0.3560149470099658,24267787452.7229,11183312190.194883,51650858535.90875,18136125597.278656,75918645988.63165,57067825395.28725,157.17342148878512,23.87749698134653,195.84010648451385,19.687730862834517,223.56448395427316,26.709486317635204,270.06692954009003,37.14262587205614,126.82718555712678,24.865156858433075,186.47581775875457,19.418575193709817,221.28747748340828,26.721686171404063,269.79,37.193846077005794,11.436
KROSS,E-zmus_z1_49,E-zmus_z1_49,0.981514334591861,0.549914002418518,64.7709408409778,5.3665767,1.609973,57.77503118756096,23.283977496082535,17.831990897302852,0.8915995448651425,19276588701.8452,8883220599.928663,72834038524.76042,25330854054.80593,92110627226.60562,75341781501.41122,131.55510260326184,28.706986641363,133.90412564286032,24.57170164889257,120.15656980245738,22.48201505988502,144.15428987656185,35.82673120778867,98.87764622758976,30.54732250637355,102.33968666343604,27.084109258778668,91.9626456296082,23.15606642535857,138.537,35.85982336822088,2.544
KROSS,E-zmus_z1_53,E-zmus_z1_53,0.8321640402943,0.747198045253754,63.3265608092825,2.7186131,0.81558394,8.73327205059252,3.7437266460767304,6.01370629418618,0.300685314709309,4375522559.44983,2016369843.0644376,109517557806.9923,40643574046.68647,113893080366.44212,109604929933.26602,88.32219922244998,25.25964448039909,105.38533183031178,25.572955381663427,93.78853310537636,23.966401412072766,106.76379808976316,25.7134389728918,75.35377948536596,24.15205102141701,75.93660052945512,23.595126983228976,93.73694130423924,23.96750507342046,94.173,24.351718530018868,19.779
KROSS,E-zmus_z1_55,E-zmus_z1_55,0.885166989432031,0.549914002418518,49.3970281566321,3.5452166,1.063565,22.31015785428163,9.599804489034078,8.236916444910035,0.4118458222455017,11403293429.7909,5254973930.779217,72648761433.52359,26215942112.355537,84052054863.31448,73538273292.6939,108.11179467403332,19.88396156226248,124.75045413119142,14.881894966123186,139.82150367684565,18.154605746096717,151.626679668616,23.15540998580277,85.57288752714994,19.9887309214571,117.81471266354885,13.863403675198189,134.55346073902402,17.482580192645177,146.804,22.931256616243253,5.964
KROSS,E-zmus_z1_58,E-zmus_z1_58,0.847670670999728,0.550440013408661,29.8411255012231,1.9201423,0.5760427,27.342010368520828,12.148251738744303,3.623089929797715,0.1811544964898857,9141772090.08257,4212798198.194732,56310773600.71538,20531845566.24165,65452545690.79794,57048008032.34094,57.69144881314584,20.34615639866915,129.48884964160396,29.95312995317113,172.77559843826586,32.42540180689866,174.95731825917662,39.75591649129239,48.94070614272305,11.94529551599168,122.29639443115218,27.58426000688089,167.2134481525813,33.050585750533614,168.8450612244898,39.93918108824966,8.35
KROSS,E-zmus_z1_70,E-zmus_z1_70,0.858493851984656,0.549914002418518,41.5377008943605,2.591769,0.7775307,23.234880372247805,10.635325762396295,9.823046793928452,0.4911523396964226,29446237975.4397,13569694919.557468,51480775209.45571,17709385751.708965,80927013184.89542,59307260492.05727,77.69319768570045,22.947586310219386,117.54424120275078,10.668353559008494,154.59030482862713,17.075967044560823,160.61713204589975,51.313137633096375,45.70892377284784,5.791027748397166,102.07486975345674,0.9362538640274628,127.78160898977616,8.315768250498753,160.508,51.34160916839284,4.436
KROSS,E-zmus_z1_86,E-zmus_z1_86,0.840728362224191,0.718919992446899,43.9629794940805,2.1174657,0.6352398,10.870820226543849,4.536430985664342,31.773901320638547,1.5886950660319272,5984529200.58775,2757847557.8745394,214556266327.98477,79120995214.48396,220540795528.57248,214639712099.96957,98.8274385160018,24.35872388466085,95.94680132383304,24.07149199470837,105.81066518489432,23.05747495476565,109.27348554430104,25.878921319012985,88.25186606580395,23.60402411223827,65.4385656844461,22.282115014290923,84.3081565067326,21.63837729547804,96.771,27.11422512261783,2.834
KROSS,E-zmus_z1_97,E-zmus_z1_97,0.977331529192195,0.550440013408661,49.9928830495914,2.8215117,0.8464536,7.941554312682968,3.296499682987741,57.18281669293919,2.859140834646959,14894636359.8261,6863887723.422166,150961405104.75262,53337593381.59818,165856041464.57874,151694416586.41455,119.57922102958273,23.17963139320986,132.54345874405942,24.419509510621744,118.75379521724754,24.34658920717842,133.5481820982646,27.341501563820945,57.97828626137152,16.423811779730727,69.06940675400513,21.371259648779528,78.57746958061433,25.75815928477511,110.206,28.082216414076303,1.927
KROSS,E-zmvvd_z1_19,E-zmvvd_z1_19,0.982660149858909,0.718919992446899,65.8150174807341,4.895118,1.4685354,8.773307605484655,3.742923124010492,8.735692297555437,0.4367846148777718,15886584826.9011,7321006832.673319,55668808237.51128,19587017934.87175,71555393064.41238,57891275577.99299,82.47845221881748,19.58235278441249,96.56680940393574,15.929288101023362,96.56680940393574,15.929288101023362,102.3595023046012,26.178538996139164,54.81700070039858,16.01279036934199,95.16500906751178,15.54466545307038,95.16500906751178,15.54466545307038,100.3,26.194355427506505,3.225
KROSS,E-zmvvd_z1_58,E-zmvvd_z1_58,0.834728628833586,0.747198045253754,53.5997001259874,1.2108119,0.36324358,7.127270655580072,2.9853230518041043,17.03332402798936,0.8516662013994678,7889154293.72312,3635554974.065954,136196435720.06836,49908625712.15024,144085590013.7915,136424733308.5936,107.11601588806228,29.570810125121525,108.10037791582457,25.64955079337776,109.63729514798456,25.06754488037046,110.53748997644728,23.65664810009722,89.957,29.8942942925569,86.74517507773494,25.85540715936234,81.73044581097159,25.150353033742967,89.957,23.91543543404552,2.1
KROSS,E-zmvvd_z1_73,E-zmvvd_z1_73,0.890048200568837,0.550440013408661,62.6021434902172,4.6029487,1.3808848,13.378725862218449,5.585099300943003,31.849110102592924,1.592455505129646,53092153360.3389,24466430119.971844,68743485819.65608,22264623558.966843,121835639179.99498,86858756559.57205,206.24911565767587,30.019019699582024,207.79604692855855,41.46817612027052,245.4637555774677,48.05779056518914,249.94816545271644,54.529385805273165,145.5746305991372,33.09458153786512,164.04474545118765,44.92122308175512,226.92246017699216,50.67778929943967,235.169,59.157820933568345,2.78
KROSS,E-zmvvd_z1_77,E-zmvvd_z1_77,0.837461575294847,0.549914002418518,25.1491808073804,3.148276,0.94448286,9.143698166191786,3.808812344027185,12.1074384949772,0.6053719247488599,25646610095.84,11818714329.880184,62978139726.426346,21939532267.0012,88624749822.26634,67999960976.52794,100.80118049059332,20.123216328347915,97.7563310446973,15.352690059322102,97.2643713028895,24.85532800850399,107.59311597460862,29.802284743522247,85.82789731478243,16.17165771707278,84.01428680069935,11.359708778723247,96.2148302293942,24.76204693841161,105.718,29.94519705769944,11.186
KROSS,E-zmvvd_z1_83,E-zmvvd_z1_83,0.832684902443552,0.91650801897049,64.2409274850254,1.4549465,0.43648398,9.602917371611689,4.0355684699525405,10.154597763213598,0.5077298881606799,1892474267.29787,872107957.2801244,223703603686.49197,83878008552.16818,225596077953.78983,223711608463.1628,76.30529015519924,29.62623316102301,76.63057259336426,25.309362291154887,77.15552607785943,24.08006418374012,77.49727842902735,23.700986528818408,19.711,8.117585848021564,21.353013186197973,6.744621272680326,24.002958103434334,6.100934690945217,48.59477301488281,15.900881278009043,1.161
KROSS,S-CFHIZELS-SM14-104965,S-CFHIZELS-SM14-104965,0.807194468895849,0.952870011329651,49.8116138436711,2.9492457,1.3595351,15.243309879982663,6.359516288243087,6.972461974723754,0.3486230987361877,12735906827.1507,5869081487.166222,70112158251.07808,25360686726.574352,82848065078.22878,71259512048.10541,139.53656275121295,21.59600621454288,148.4387625325505,36.00543554816028,158.7833097407618,26.962620260206045,159.9896313346938,51.7593009811572,131.03342978602572,23.236462249791213,123.25428186399267,41.10612290466224,149.33891993872675,27.69948572431975,153.44396320540795,51.81059569238709,17.834
KROSS,S-CFHIZELS-SM14-107086,S-CFHIZELS-SM14-107086,0.806315500287334,0.523515999317169,63.5079138636994,3.730886,1.7198534,23.973153259636753,10.207056207081301,4.091206098236304,0.2045603049118152,22963093588.1878,10582070777.96673,39900277172.494965,14051410886.513386,62863370760.68277,46036244260.16739,97.87386706684433,15.44359511653373,109.66857637840556,15.355828842619657,96.62955692941972,11.292236969851118,111.94626657869192,19.308580364587563,76.21927405906249,7.748748526211649,96.74476324658391,11.33977148222952,94.82355978311536,10.631354578771775,99.57574591057798,14.618934344521811,3.06
KROSS,S-CFHIZELS-SM14-117442,S-CFHIZELS-SM14-117442,0.807887161312526,0.952870011329651,25.8286905120437,2.0932713,0.9649504,13.295838648351108,5.5278213151960855,5.559508141760817,0.2779754070880408,10399923544.0735,4792591494.964746,69191868453.16661,25198122105.184536,79591791997.24011,69969086529.43018,103.30245215618508,13.802324206511129,103.41930176569257,10.054447964894488,109.18623417834252,10.928106645442176,146.95262701404894,26.631045576271923,94.12566987055187,8.56671653854667,96.15416352835112,4.664370291918936,103.57237241137848,6.451657095101385,146.346,27.00169876281459,6.848
KROSS,S-CFHIZELS-SM14-118544,S-CFHIZELS-SM14-118544,0.804719591418289,0.523515999317169,61.8612943513023,2.9401493,1.3553419,10.289430319705993,4.284035823572912,9.063234073111092,0.4531617036555546,7745157732.42143,3569197111.714945,103786426066.3091,38116542479.97627,111531583798.73051,104075019596.04684,122.2424463844524,25.50793126960389,106.34560565127924,19.188286932072057,109.45006827644634,19.92566544637387,122.81651261680008,38.5259697756729,41.834581008022425,9.381830940331264,68.38657012397972,14.014956967474024,84.46044735983912,18.2972719634996,109.8206990185387,38.5303610416513,2.355
KROSS,S-CFHIZELS-SM14-138499,S-CFHIZELS-SM14-138499,0.821986949852993,0.49601998925209,59.5380868080326,2.1297607,0.98177123,11.615302690407141,4.824759045210669,27.50913241400199,1.375456620700099,10790225303.8925,4972454057.093318,150534595125.72476,54700348602.46337,161324820429.61725,150920817953.57007,105.3777095733754,24.72986493178073,121.32207120691756,21.989734569230595,134.48778237713228,20.772097379389614,157.60676806855582,27.658394686064543,46.15435804676222,8.794365825730909,57.65031422462289,13.454145970852863,74.37328443839085,16.248661455406065,156.737,28.293150496189003,2.752
KROSS,S-CFHIZELS-SM14-139428,S-CFHIZELS-SM14-139428,0.807658416279076,0.952870011329651,72.9889446065206,3.7371938,1.7227613,18.232927685005865,7.641033672004525,9.857655785034106,0.4928827892517052,3917692578.25506,1805388284.910166,154231168170.9974,57386955869.49135,158148860749.25247,154280917648.7105,83.51613084452197,25.12237567248837,92.22230851248617,19.688677677603646,84.92017520150003,18.98462281770248,92.3020049843417,20.31805192589894,37.19903221955259,6.869912547324312,42.368434937642185,4.732523636101569,45.2125082046156,6.384200521977596,46.34919259132224,7.887720139558705,1.101
KROSS,S-CFHIZELS-SM14-145965,S-CFHIZELS-SM14-145965,0.819211656706864,0.607738018035889,60.8642082661409,4.7825093,2.869506,13.696000188370585,5.731270422390088,10.84899588674331,0.5424497943371656,10790225303.8925,4972454057.093318,94015672802.41084,34169898570.35033,104805898106.30331,94632846805.95177,160.3161665945132,23.531743332239724,208.40753202299112,39.48265132394429,233.28689152111147,23.880233462731304,238.74423302745996,43.67516351444151,86.77800020380994,21.673250112866693,176.62644493870383,45.27936183548973,229.67294980952704,23.88618141006044,235.825,51.31999168512719,4.559
KROSS,S-CFHIZELS-SM14-148830,S-CFHIZELS-SM14-148830,0.813597441853921,0.523515999317169,41.8173038031045,2.1080093,0.9717443,17.879913230056513,7.508616325624143,12.27605720565328,0.613802860282664,12162705134.4898,5604933241.700369,94928071665.69484,34375832170.78342,107090776800.18465,95704076121.94916,110.8475129114196,30.31124193985201,139.95384259684988,24.15112529568284,146.3750470788963,21.159449060274216,195.67227247615267,42.126389576716406,77.03219743189273,32.15403381531153,102.99176261973552,25.091031605543737,122.2714910114902,19.971573635465685,195.438,42.16176241572451,4.893
KROSS,S-CFHIZELS-SM14-159913,S-CFHIZELS-SM14-159913,0.817644399892333,0.607738018035889,53.0,2.9499652,1.7699791,14.370368196099788,6.038845370195149,11.111337768000928,0.5555668884000463,2612342630.12998,1203844530.0138156,200764349077.376,75065439159.7564,203376691707.50595,200781344239.14905,91.64445493241531,22.07483088131921,106.99786776869396,26.511459429198798,142.95327925476474,17.194780595043547,183.81271560278125,48.68880381356274,63.84317564465321,15.517624708270263,93.50742218519324,26.456235590653577,133.05327084224126,16.14376449422737,183.616,48.72248565087787,5.884
KROSS,S-CFHIZELS-SM14-164290,S-CFHIZELS-SM14-164290,0.816475811844697,0.607738018035889,36.7646393909787,2.7790155,0.0,6.553289230638442,2.730193909972109,8.75472916469385,0.4377364582346925,9840798965.20449,4534930398.711747,88682033707.92073,32331564679.869152,98522832673.1252,89226366208.90912,100.51807300768144,27.31485065218903,108.7857866743512,17.959677803531033,119.02362750187272,33.30446257470486,119.25603184876744,33.781889906881915,41.97905189570713,9.793295392741392,78.05234674148694,11.226092833055308,116.33032776482676,33.58169213373865,117.078,34.17073894430731,2.275
KROSS,S-CFHIZELS-SM14-216212,S-CFHIZELS-SM14-216212,0.811673943596318,1.03668010234833,53.0,2.7626717,0.0,13.681680526601038,5.778063188563522,6.422368536265425,0.3211184268132712,2094258215.21572,965095951.7123132,172115771962.37552,64504291722.04863,174210030177.59125,172128512674.90942,35.27819636904483,20.11014547168611,37.91440642676933,19.73995720058197,52.08268909577166,19.77574829509273,63.3444109730838,20.82234936641068,29.62543269248917,11.328910637384134,25.69809990275312,9.534852455101154,24.993810982959857,8.479925520463013,30.826,9.18390287405088,1.712
KROSS,S-CFHIZELS-SM14-228100,S-CFHIZELS-SM14-228100,0.816892455225771,0.754360020160675,53.0,2.1381419,1.2828851,8.821590810240187,3.68060583765525,10.55660304882961,0.5278301524414805,1945495621.74572,896541761.1731428,229210737728.1624,85948922783.58018,231156233349.9081,229218994071.39603,68.45185000516899,24.01119751536809,65.52803838135662,21.434010045115237,58.3645935734857,14.894221550387178,69.47731740678292,19.52895305945721,43.25754343014627,17.68177210232462,36.53881682888729,11.241278509222589,45.55330312518189,9.720152213327536,50.67616326530612,16.95057816123096,3.965
KROSS,S-CFHT-NBJ-2048,S-CFHT-NBJ-2048,0.815117006390714,0.589002013206482,53.0,2.6084435,1.5650661,6.379513656051432,2.648473002098613,5.0508738981222026,0.2525436949061101,1358408841.45771,625994857.8146129,191285418929.2317,71923599341.90715,192643827770.68945,191290242222.4203,71.08946652798217,26.2129603678237,64.52952426574691,20.6016095838,50.92833507576732,18.60872674718158,82.52146035906615,21.068840893778567,29.07465623144513,7.890940068659507,27.093028669626907,5.2201135817639965,29.758826186718725,9.209884189540425,32.385,12.077383822666231,0.876
KROSS,S-CFHT-NBJ-956,S-CFHT-NBJ-956,0.808736768238226,0.589002013206482,64.3962937959766,3.7420652,1.7250068,24.382581272493308,10.375341618505555,4.037021370884983,0.2018510685442491,7194991691.41558,3315664373.9242306,71002095369.98708,26116942143.89773,78197087061.40265,71365716225.42773,71.90450141307804,21.447401242939605,121.87422931892532,26.70782982589133,155.2729817183507,34.94856655112167,182.97421785528653,51.64313395319095,65.52339511527113,21.01995674942625,118.63183041382672,26.56048124455828,145.912454683968,36.20694209423772,181.632,51.92043406020408,9.003
KROSS,S-NBJ-CFHT-1739,S-NBJ-CFHT-1739,0.803848965861688,0.766470015048981,40.6103801253445,2.082567,0.960016,17.03760110886347,7.223809507001491,13.847369753382306,0.6923684876691152,27103820905.7648,12490240048.73954,68834161339.00119,24011334158.7801,95937982244.766,73978097264.9028,189.95201703236955,70.25101794246132,199.21316193533085,39.12047325984948,224.80974602351355,44.66974877513434,310.7638164373724,68.35303284806967,180.5091074608431,73.74308674528952,194.10657205028485,40.02041418340175,220.68120478445616,45.26546274526779,310.763,68.3531841101788,42.252
KROSS,S-NBJ-CFHT-1745,S-NBJ-CFHT-1745,0.817216931756771,0.766470015048981,49.861721852877,2.1171663,0.9759654,10.698465657491433,4.469246732883745,10.800717811479007,0.5400358905739503,4977719809.20375,2293880096.407258,140632622105.95343,52104586329.98221,145610341915.15717,140720688226.3402,127.56135186250933,21.001429159151822,136.26418426511358,20.97380309730473,135.7043042416878,20.42012796452695,181.2720689517887,55.3777403571066,116.0486057710558,18.607777606816324,129.02950662429043,19.22928705967516,132.9367305077338,19.80819600691899,180.8069596619898,55.46121327558566,12.46
KROSS,S-NBJ-CFHT-1759,S-NBJ-CFHT-1759,0.803153783509892,0.766470015048981,27.0985139121146,3.1302242,1.8781346,10.707601075215972,4.47922751240659,25.0993053003776,1.25496526501888,21728504991.9023,10013135940.968803,103845110983.53143,36695897351.0942,125573615975.43372,106093991367.86722,296.3145474260102,52.68960102315668,336.3925063968792,42.785329179790914,349.47677871718747,44.2335412641179,372.80198637212607,97.12664626553207,289.1390559293126,53.65205955571036,334.56220376513994,42.939903279720994,348.9701196991992,44.273903257859246,372.79,97.12960167734654,26.644
KROSS,S-NBJ-CFHT-1770,S-NBJ-CFHT-1770,0.772521048986929,0.766470015048981,62.1950304836486,2.0013447,0.9225744,11.99163250796929,5.027537991477592,11.673088078160848,0.5836544039080424,5457953574.25342,2515185978.918627,147961550332.6144,54830423952.76075,153419503906.86783,148062181646.93338,52.704710224169055,22.54440259381761,71.33672729165805,22.193224307584707,82.23921791281086,23.19121560106904,99.8259981896577,30.282434071839983,34.49226713614382,12.392181261881216,45.41993918192166,18.061670368088297,59.93790086290895,22.45032908344522,99.498,30.312391344135158,3.542
KROSS,S-NBJ-CFHT-1774,S-NBJ-CFHT-1774,0.812180396215924,0.766470015048981,53.0,2.7643955,0.0,4.70055186780812,1.965016200301962,13.698435380407073,0.6849217690203536,5875296753.88813,2707510024.83324,146489571117.9547,54114389212.24856,152364867871.84283,146607344830.56625,98.09883912800969,27.349406540895743,89.65842205310608,21.715008211847657,77.15581241259329,19.88781333010419,104.2628379215178,21.889728821551863,50.00981721926273,19.76760984596209,45.82766099982713,9.178704464177962,35.31512598719858,12.807263696544524,50.293,21.627568009371743,1.02
KROSS,S-NBJ-CFHT-1787,S-NBJ-CFHT-1787,0.813092849825738,0.766470015048981,66.0975232513393,3.762009,1.7342005,52.82679304760315,20.91895892792452,9.364051923961974,0.4682025961980986,18240233531.1293,8405637571.948986,67505434029.42106,24039474599.845947,85745667560.55035,69926316525.11559,211.24769157428148,67.10129994495298,208.62643488889896,42.10579369613049,209.77376193341703,46.83571865454088,221.844113986657,57.21651797036286,201.4703970909513,69.6386719628456,207.21350989459745,42.3972268268255,207.50840371383995,47.17384756451148,219.1113416102733,59.33437238541156,15.953
KROSS,S-NBJ-CFHT-1793,S-NBJ-CFHT-1793,0.815569883994844,0.766470015048981,74.2958439204243,4.528201,2.0873976,7.702569416195131,3.246857016252382,8.002717495880125,0.4001358747940061,7465001516.2255,3440092864.620046,97839268631.22234,35943146685.91438,105304270147.44785,98123640036.07762,105.7072750729931,23.16538420610916,77.46850462796502,16.607235641782648,77.46850462796502,16.607235641782648,106.30749827027212,23.30721287663125,29.320651315456978,5.912018582185259,43.08283308825588,6.80610430312442,43.08283308825588,6.80610430312442,54.27385714285713,6.883204195721641,1.115
KROSS,S-NBJ-CFHT-1795,S-NBJ-CFHT-1795,0.80894638625275,0.766470015048981,34.3139277296183,7.21296,4.327776,8.686107297800431,3.6173325495167923,6.856775079596427,0.3428387539798213,5559426852.60215,2561947858.342005,106407065870.65096,39356463306.09249,111966492723.25311,106552197978.88023,71.71058772283193,21.35422854251933,46.32623995273438,17.842118051866862,46.32623995273438,17.842118051866862,87.54455967448365,21.90657602054284,35.51738285022637,8.42958490468724,37.278,14.37548086152251,37.278,14.37548086152251,54.748,19.64201216779992,1.784
KROSS,S-NBJ-CFHT-C343,S-NBJ-CFHT-C343,0.809067505681362,0.589002013206482,67.8152668109199,2.0962715,0.96633345,28.660370418523904,12.162601748764288,4.361358025472388,0.2180679012736193,10691297668.4087,4926865284.980968,60179362290.08983,21894980507.69147,70870659958.49854,61121677754.102974,99.62621942372732,37.4322394258832,109.84801239023324,36.03529206110078,145.4468131829508,36.6987036279601,156.48514250043178,39.9400627703449,91.12126790547477,38.69006760137597,102.0947223623512,37.27763495410179,123.92825116078843,38.62699626341368,149.87300791336943,41.96782379312354,5.112
