KID,Names,File_names,Redshift,PSF,INC,Re,Re_err,Rgas,Rgas_err,SFR,SFR_err,Mstar,Mstar_err,MH2,MH2_err,MHI,MHI_err,VRe,VRe_err,VRopt,VRopt_err,VRout,VRout_err,Vmax,Vmax_err,VRe_int,VRe_int_err,VRopt_int,VRopt_int_err,VRout_int,VRout_int_err,Vmax_int,Vmax_int_err,Rot2disp_int,Fdm_Rout,Fdm_Rout_err
KROSS,C-zcos_z1_354,C-zcos_z1_354,0.838741877969311,0.738352000713348,36.9638207802593,2.0538583,0.6161575,8.798953581670519,3.6601127119121575,13.6973578159741,0.6848678907987049,3443735869.87538,1586975055.2421107,3314582302.8746824,676062318.9669656,19642626007.94529,15575104941.84191,78.58910940006976,23.970724389625264,79.43165450668482,21.434479681459656,90.13568227895225,18.940595126806706,96.88421630086832,34.97663925654935,38.04065093890588,11.776274942545651,39.55460902231769,10.933041757001275,49.82537475253149,8.275535487472252,85.8510612244898,35.05693999766665,1.953,0.7758499496411663,0.103349442735316
KROSS,C-zcos_z1_356,C-zcos_z1_356,0.970478480042079,0.738352000713348,27.6291441859696,2.4829235,0.7448771,11.494192556178378,4.771130972106674,51.65227726105011,2.582613863052505,15453621506.0599,7121484565.004563,9911952136.25129,2021701902.2010295,47590020096.45025,26340184254.977478,75.4792803765653,20.38428532002467,99.84906210106008,13.970735144225255,113.71273845249542,16.788712193873927,139.73056062998177,21.73054763609822,59.75018406967653,16.203840681958003,79.78998007549637,8.246233972892343,95.19254557813086,15.060468218312062,138.209,21.74212512612325,5.477,0.5193375013356933,0.2240162987315529
KROSS,C-zcos_z1_460,C-zcos_z1_460,0.8962286235322,0.843818008899689,60.7953237239398,5.50943,1.652829,29.677577311342525,12.616500744410516,10.625629343636769,0.5312814671818383,16789212762.1344,7736964406.513548,4421868676.88796,901911166.6865398,52511546457.838936,27925119642.231052,165.750925797679,34.79715118797568,194.82748327944697,29.673784605445228,236.55570964675056,33.830207767152054,241.22735833036853,59.48588136241559,152.87189765339664,36.44343338799429,193.9374525253862,29.74952105559688,234.672369532432,33.94578780292978,238.8215398710553,59.57798895565375,15.345,0.95026449356721,0.0249504793462134
KROSS,C-zcos_z1_472,C-zcos_z1_472,0.886578262609053,0.843818008899689,34.621240129845,3.236356,0.97090685,9.493028875924121,4.003065248507504,6.369081356438612,0.3184540678219306,7194991691.41558,3315664373.9242306,2753662523.750543,561653717.2254385,25896420243.693626,18352906080.092953,80.98768473662581,19.118959568500035,67.02620230283668,15.464424836793023,72.07895402057893,20.44751362070427,94.91477562788516,22.148131340282845,67.35155093150331,16.728938314234426,64.9689671797738,14.594245045722143,71.55119648512364,20.4509544976602,72.245,22.1579558182642,7.633,0.56283305778386,0.2263477590140051
KROSS,C-zcos_z1_493,C-zcos_z1_493,0.888067460218673,0.600660026073456,43.9492911034831,4.303485,1.2910455,18.752198734944816,7.97864097952889,21.456908772685217,1.0728454386342607,4102324861.31627,1890472286.3208616,4454580915.098799,908583353.2858104,20619322700.54599,16030393101.396746,59.40520412956694,17.97678750368301,47.16220816896767,14.16645112899771,56.053755539921205,17.042246822673746,65.3834771731416,19.04446196249372,31.13152804049497,7.248084301831458,43.24172707775709,12.817180448539286,53.66921184697233,16.419112878546777,54.44,18.74257234213063,2.302,0.6641184762623731,0.1697764413507768
KROSS,C-zcos_z1_593,C-zcos_z1_593,0.924073321675848,0.812395989894867,72.114469250196,3.7753708,1.1326113,53.77386767252122,21.81662198989231,12.108904543929766,0.6054452271964882,4797666775.39756,2210906348.109475,3510929004.8339024,716110383.7059046,21703278171.628872,16525540343.813238,179.16226108354064,27.2613150146598,169.4174137619871,16.480369154818913,183.37699678995608,18.68049785872245,198.9280277848192,32.98771382662626,177.8419382968671,27.34697884031856,168.65128207950258,16.43328478123804,170.32730240126878,17.43752742889655,192.99561696994067,33.22978731499797,7.41,0.9662558039590858,0.0169382218101051
KROSS,C-zcos_z1_642,C-zcos_z1_642,0.917786347062558,0.546532034873962,42.3692596039773,3.0503702,0.9151111,12.287649622449022,5.129806662829656,28.206133682595365,1.410306684129768,9484839655.18351,4370893850.314982,6366827550.084692,1298616780.2319806,30655956346.08213,20286725530.410114,96.20673569450402,24.898310070418464,97.11465545387698,19.949004342253133,96.90802308808932,22.70809959643014,101.73994125155689,23.85295571235029,35.41871844926121,12.726395853995683,48.17159336296801,13.114671331923754,64.38710285672366,22.307523549817336,66.63383829882318,22.624083937717295,1.264,0.656795105346388,0.1673035286120831
KROSS,C-zcos_z1_644,C-zcos_z1_644,0.91394965782056,0.546532034873962,56.2602741960228,4.3298044,1.2989414,13.980644377677152,6.058437313122468,12.954744238821316,0.6477372119410657,11403293429.7909,5254973930.779217,4472975014.969216,912335125.5084876,35310623787.40823,22062898913.413383,163.1257396648978,24.069376364240444,158.08978185332057,22.822827596677374,158.08978185332057,22.822827596677374,181.9300391427327,40.60055160579302,157.3401381238366,24.185848783112068,151.82666564054074,22.648710071163013,151.82666564054074,22.648710071163013,181.676,40.64025514191563,6.709,0.8939920064999833,0.0490067028726475
KROSS,C-zcos_z1_659,C-zcos_z1_659,0.981667108816392,0.546532034873962,53.9197560410107,3.1556273,0.94668823,15.142153432311924,6.3590545037095065,12.967913195939529,0.6483956597969764,8974912158.56582,4135904220.537245,4316985692.174063,880518596.7074032,29525495115.97297,19839162332.117188,83.55443635769296,20.66463512830002,84.26293573943005,17.22225529252288,119.1204143335224,13.146652549565989,128.59207244503867,36.354596844565776,63.460469433208566,16.453378691201273,64.56769820859778,14.238091697291988,115.18592973705417,12.807751052772026,128.26557980115123,36.52952845302004,5.17,0.8072003527956626,0.0907648766511283
KROSS,C-zcos_z1_660,C-zcos_z1_660,0.929461340021648,0.546532034873962,65.2058449867963,5.4115973,1.6234792,50.10668822685081,20.66119513989112,11.48624193292637,0.5743120966463185,15032457904.2419,6927399955.871843,4521519048.130054,922236461.07112,46135863442.376465,25859296167.784138,98.15905269621648,24.273651335244505,118.67193908645898,13.743727416691598,156.80023842461298,34.34722928435408,157.9963107056526,35.074229178103465,98.10705422796116,24.27704206531964,118.5006039818829,13.728363416201049,156.5213202788708,34.38483082850345,157.739,35.11073001234808,76.64,0.8993298345383547,0.0542671533115437
KROSS,C-zcos_z1_670,C-zcos_z1_670,0.879092112507921,0.546532034873962,57.1958445504065,2.6539555,0.7961867,7.22283968635235,3.0569601970485447,30.12515652865019,1.5062578264325093,22337271401.4147,10293673456.873133,8035900279.690847,1639050981.8879232,79030127910.2363,35596570345.17446,209.5711183924904,46.721402677916416,204.89640719752717,38.60612664317974,204.89640719752717,38.60612664317974,237.9672105569527,67.58661312965411,160.8117456930279,54.93032434818405,137.38868539095364,47.44460107120077,137.38868539095364,47.44460107120077,209.849,74.83067377085415,2.62,0.7939516601906448,0.0968909896126423
KROSS,C-zcos_z1_673,C-zcos_z1_673,0.916525120958086,0.546532034873962,42.5012290407337,5.733666,1.7200999,19.587002200801958,8.615894076075733,6.905665775732355,0.3452832887866177,5164521033.06612,2379963609.7078896,2676184480.9611077,545850825.49099,22297936434.038776,16792907649.032465,55.94673939726415,18.88329326986368,113.19003388030976,26.708109796879533,113.19003388030976,26.708109796879533,113.19003388030976,26.708109796879533,37.16645834541329,12.234336431920646,92.45,27.053905448197305,92.45,27.053905448197305,92.45,27.053905448197305,2.74,0.9272461481622184,0.0355662369874466
KROSS,C-zcos_z1_675,C-zcos_z1_675,0.891498808273444,0.546532034873962,57.7829254293562,4.441016,1.332305,10.273113221251872,4.279883934434626,35.356786712200034,1.7678393356100015,21529330140.4895,9921350295.15645,8669043209.163683,1768190655.6156526,74462663121.72119,34360325765.865105,201.34544038698684,38.37943933019249,233.80970265804703,37.500392530031874,247.67199239625637,52.56408403452325,258.0559064447436,54.85194521157011,129.45149872821756,48.15755004887619,210.0367108544976,39.19475035693367,235.64351373089477,54.66180342093662,250.42,56.23884040411929,3.538,0.9140984632397896,0.0396965780612024
KROSS,C-zcos_z1_685,C-zcos_z1_685,0.867736864568498,0.658190011978149,53.7139373702502,3.475418,1.0426255,9.23138470987672,3.8525839261149777,21.67658561388085,1.0838292806940426,15171554725.0488,6991499873.294377,6150104758.268857,1254412684.5663102,46611142823.4116,26017139152.1562,116.47700706882274,21.985669950223773,115.81712690848916,26.159986046953406,97.89028898421633,23.107631722429826,126.35435671332364,27.386125536982245,100.55280919354703,19.38225857392917,80.68351134826966,27.13760408942598,88.51692166251294,22.84786345762744,110.943,28.78612299355368,3.012,0.5202122718098394,0.231858662438758
KROSS,C-zcos_z1_690,C-zcos_z1_690,0.925160285943542,0.658190011978149,51.989322929882,3.250835,0.9752505,13.748939877337962,5.754476538332549,18.231072244550763,0.911553612227538,20942582870.7221,9650959848.259031,6196454136.4927,1263866384.9911003,71312005766.93779,33489531692.83188,146.5626112255599,33.873913819971136,163.75573077223984,30.930420474551514,163.0016251067024,47.11906462078838,192.61784436637285,47.23780186961687,123.62127307343034,36.99890599628442,125.1490311844723,35.28185950756951,142.2162631304018,52.28961470426337,188.415,52.746100568103365,3.628,0.7721244241137748,0.1253142620884891
KROSS,C-zcos_z1_692,C-zcos_z1_692,0.926978416050857,0.546532034873962,40.1830917556491,4.1659923,1.2497977,10.349730091949164,4.301742092893406,39.77549533729773,1.9887747668648856,24045293967.7856,11080780630.315945,9544216410.444263,1946696292.1908388,89629176657.4868,38358408986.00946,109.53160250151842,20.312540415379765,159.96387128902032,22.36039790750746,183.5477690577463,15.57870392037344,192.3709476333096,60.24719482682824,76.75224092418361,19.117385177364863,130.7915695729881,22.72448750853082,180.853503708322,15.3972966218633,192.0912294236376,60.254042868508,5.09,0.8174348851192275,0.0777699372512565
KROSS,C-zcos_z1_693,C-zcos_z1_693,0.924618181499726,0.658190011978149,56.279372980998,4.155385,1.2466156,11.439246097655689,4.855841809712322,12.881696207956916,0.6440848103978457,6998903763.76578,3225301273.624784,3973553443.081455,810470071.2783552,25524951199.338497,18196135890.013676,86.26605662173107,25.91599038332013,102.35905346622891,29.838943857180915,102.35905346622891,29.838943857180915,130.8038625914145,40.950594395216505,85.68999581888927,25.97731286422473,102.15032338800852,29.869748323306737,102.15032338800852,29.869748323306737,130.217,41.09054891334503,20.132,0.8209924597235153,0.0889127220194081
KROSS,C-zcos_z1_698,C-zcos_z1_698,0.926691072515854,0.658190011978149,34.3995775864652,3.0274315,0.90822953,11.767919430881363,4.9319665785836655,13.25557308970598,0.6627786544852989,16635284825.1901,7666029873.359493,4981721917.432433,1016102230.7477351,51919334182.93121,27737697763.899742,140.61380291254116,34.197792084884014,130.69399121795718,26.359505068363596,122.48036141416496,41.010930394258125,178.6489251175697,45.91386411152227,117.30394755647993,37.20871634178434,113.61234677256545,27.67746001117669,120.99763513691484,41.12014607373584,178.572,46.15362562123607,9.158,0.6520037718295459,0.1988529195136507
KROSS,C-zcos_z1_796,C-zcos_z1_796,0.885444447917447,0.540224015712738,32.6846719408776,3.3286138,0.99858415,9.965737200522634,4.195655886008977,8.333324669264337,0.4166662334632168,4064713663.48798,1873139937.0912352,2740501568.736969,558969328.9818336,20562259570.861027,16004037473.365034,74.30191693358859,10.139428398496106,73.64839058227251,6.050683837125478,73.64839058227251,6.050683837125478,80.83435580404415,15.257482155187022,68.01834448160736,6.484031633439692,73.03684114738323,5.321593437409506,73.03684114738323,5.321593437409506,78.79,14.828670776573334,10.755,0.7461697358327148,0.1031540666479381
KROSS,C-zcos_z1_925,C-zcos_z1_925,0.912870404082449,0.864396035671234,45.5946815161345,3.7296395,1.118892,10.71081205521224,4.466062127280601,19.898090344484974,0.9949045172242486,15171554725.0488,6991499873.294377,5968435655.884759,1217358352.09856,46611142823.4116,26017139152.1562,142.97602983506854,24.023288966456956,143.46184683789838,18.54708515522221,156.46470352435955,26.486820510272132,161.16540943085718,49.57943038713701,138.86669536028663,24.20862970282632,138.31500302196238,18.39575506729495,153.36108547503483,26.46056549366213,160.79184523809525,49.5992980595492,13.737,0.828802245778075,0.0790943866129683
KROSS,E-zmus_z1_107,E-zmus_z1_107,0.96169364551841,0.91650801897049,27.8617791652652,1.4222546,0.4266764,7.744304824615109,3.2221787747660917,7.851439285119391,0.3925719642559696,4335406612.9685,1997883231.7827191,2788711205.5001736,568802459.0261291,20976499285.95419,16194693226.262724,78.67060041503817,15.231237373506096,76.78313321949679,14.27858948735361,74.08570490920629,15.529218443859968,85.73852270918073,14.58630748269357,64.909,6.042227445239049,65.44967445253187,8.213208503152234,66.22236633208104,12.352026295235268,79.86544897959183,12.780676108077795,4.161,0.4614522831590122,0.2693990285888468
KROSS,E-zmus_z1_117,E-zmus_z1_117,0.841633641987028,0.849872052669525,34.5254621532204,2.9573355,0.8872007,9.782663658190812,4.08039987123391,8.618657962794531,0.4309328981397264,15596615395.3587,7187380366.524747,3837411598.243197,782701754.5133836,48094087884.27312,26505481161.938534,62.45949278127888,20.84734310107528,61.72436645233601,16.421254488689854,75.33211027681078,14.851562540036015,85.40823020487292,24.406530131713804,38.61845844152293,6.232932380000218,43.27819564321028,6.498464225941572,72.9177049457189,14.078315038260788,85.287,24.41356872724674,3.77,0.1138586533349856,0.4446794750666002
KROSS,E-zmus_z1_119,E-zmus_z1_119,0.841298299434541,0.556430041790008,61.7587201033233,4.19094,1.257282,13.51758768449121,5.64207396654105,17.11090646279897,0.8555453231399484,27354567188.459,12605791331.087095,6273267395.265134,1279533683.343614,114378961754.02473,44333985671.48723,184.64982211358227,24.25334601149448,172.20683540764514,23.7273802697201,182.4525977863881,29.607216443901624,192.52710397868952,31.13900093434922,141.5190955614822,23.870936865356946,149.22316288029083,24.349188060326384,174.0445593459158,29.99066794320045,175.085,31.634151234195468,3.263,0.8135638791692414,0.0914143693174336
KROSS,E-zmus_z1_12,E-zmus_z1_12,0.976393156660594,0.446330040693283,51.4432118877108,3.91059,1.173177,14.660641936424144,6.105387030942373,49.85195515807873,2.4925977579039365,62665781971.1296,28878240539.691063,13615504050.303148,2777100823.2828536,1542783633631.037,207802064271.01346,191.9154723878969,26.435281801763804,215.76333559256383,21.82128094029993,225.79703623137755,35.54595127533803,235.13779208654935,38.91070451412702,155.20771716733097,28.000856952071867,194.44171448615492,21.45485152617125,220.77628525429157,35.69806530296052,232.924,39.14668165634184,4.051,0.7070475492107893,0.1456333107664665
KROSS,E-zmus_z1_122,E-zmus_z1_122,0.996927381685542,0.91650801897049,45.4990365430458,4.9662123,1.4898638,15.981784127687689,6.674842431917519,21.35864041568672,1.067932020784336,38817742711.5098,17888360696.548298,7911835684.397417,1613746014.223361,266175308914.8213,73204387545.49571,126.72724351815246,30.24996945421556,131.79467809876712,25.752584760658145,131.79467809876712,25.752584760658145,131.8496427833687,26.089629987501723,105.9614865592852,28.44667529157463,107.39397487256863,26.01135041649138,107.39397487256863,26.01135041649138,119.231,26.642369301546736,2.617,0.5759174137112324,0.2145326464693752
KROSS,E-zmus_z1_125,E-zmus_z1_125,0.997852820527072,0.91650801897049,61.6831545172402,2.5132022,0.75396067,10.63378705740967,4.459044696897994,12.785276102715864,0.6392638051357932,12619162838.0521,5815282413.848893,4669475694.744962,952414596.4972036,38620083712.5868,23268269962.906994,140.31023290166925,43.52808307248417,146.9842367158057,26.25132787529195,143.70377913233858,25.98036725717373,149.4454297911539,37.901749794879606,134.5503940519336,44.36601507683727,135.61222862492022,26.20972326163524,128.9687076875484,26.40421469911909,136.0038046519918,38.771102963418514,4.11,0.7674256970223703,0.1149689374497622
KROSS,E-zmus_z1_127,E-zmus_z1_127,0.895530603976106,0.556430041790008,51.190461428185,4.0246596,1.2073978,12.695168751359471,5.333736846101196,6.20391140325851,0.3101955701629255,12275247848.8879,5656796243.727142,3110235825.438796,634382571.4801648,37653723674.06398,22920796700.239285,57.378052971112446,17.535919858981966,79.29482343658306,18.4769595592252,79.29482343658306,18.4769595592252,79.48570914375829,20.997275178168607,37.25187312307642,8.594970876448032,56.18531139967333,15.11124622951556,56.18531139967333,15.11124622951556,56.50691264131553,15.154923541432153,1.694,0.5334484742244703,0.2396375294262636
KROSS,E-zmus_z1_146,E-zmus_z1_146,0.862010422847141,0.849872052669525,59.2570222338319,3.146733,0.9440199,14.209719862325201,6.069937459203551,15.732046721531738,0.7866023360765868,32887446455.0866,15155505278.841751,6326755393.377741,1290443419.997174,171948458417.65945,56475681802.98901,136.54664923083195,31.05412055904881,149.7147594170812,23.20906832723366,141.97102115207358,34.25255727090459,153.06660266123242,38.3364574670235,115.01833045391476,33.50376800896002,141.75849514369253,22.4442411707045,139.76254972679368,34.52172125610962,148.876,38.5150849668023,5.492,0.5270143261098712,0.2546994101457637
KROSS,E-zmus_z1_166,E-zmus_z1_166,0.975108115765321,0.556430041790008,42.6740196450803,2.4559138,0.73677415,9.395781363625769,3.901895819006194,25.200167436154853,1.2600083718077424,29176318343.3431,13445307992.32401,8009718852.783546,1633710859.1902726,130810373889.31543,48012027759.2008,146.02240711737696,28.12125039786153,143.42844508670268,27.57309550496734,145.8815574476415,26.61551937252324,166.51358859887142,47.30911545938095,114.70040243092164,29.732010505620075,110.34824786831626,29.41382704064487,119.33402779255267,28.29375634134397,156.61645000734106,47.71064268461177,3.06,0.4722593535257844,0.2637182603059557
KROSS,E-zmus_z1_176,E-zmus_z1_176,0.95884628861074,0.556430041790008,70.7528738611824,3.3691907,1.0107572,10.723972117298809,4.481048982880013,24.886261398115344,1.2443130699057672,9931856852.01049,4576892558.53018,6122273400.825773,1248736032.0250075,31682498228.946926,20687369913.22227,125.29266759017663,24.818580561522914,125.81899848413902,26.237898959761324,100.39297310432856,24.576476460878176,129.46252786680375,29.019126493563263,67.12575967149431,19.805762192320167,102.6469837256818,28.45975684912736,97.67055470698722,24.802447468402477,104.917,30.11661896694249,3.006,0.6822696447898144,0.1518554674119019
KROSS,E-zmus_z1_189,E-zmus_z1_189,0.840015761282798,0.529688000679016,39.2909646780095,3.1578732,0.947362,10.918461788898597,4.57973307024406,9.948705456159187,0.4974352728079593,9226361812.02774,4251779636.879143,3614107131.452123,737155220.4829803,30077627605.76804,20058611846.252518,87.40372592606808,20.504717937783443,96.3506529983742,20.13934520184181,99.1887379772707,20.15061400959021,106.79107305090676,29.89727159741253,59.64282883479762,19.57788957196167,78.74553528740987,19.09358213506326,94.99436850019832,19.787746458812144,103.32,30.39276119407383,2.962,0.7050541996307199,0.1440960703568489
KROSS,E-zmus_z1_190,E-zmus_z1_190,0.813877777546905,0.556430041790008,32.5801660751361,1.4539032,0.43617097,8.907415415032986,3.8057411626357247,5.403836903931494,0.2701918451965747,5559426852.60215,2561947858.342005,2302647232.2129927,469661901.658816,22956287719.690414,17085555763.048819,67.42890738086349,25.94359382572477,90.73721120693884,21.58723302715912,120.88892555812966,19.979115720315185,128.01835848709808,20.754875060579817,29.173,10.606601717798211,66.90284233655107,13.25598940758298,115.71031615086106,18.32973688994933,127.251,17.754037062031834,14.418,0.7582088034119704,0.1216995945770971
KROSS,E-zmus_z1_207,E-zmus_z1_207,0.820057706060306,0.529688000679016,40.1605893501991,4.284553,1.2853659,12.132926114476913,5.051411933130424,6.9769042031806405,0.348845210159032,28643778433.9351,13199897895.822628,3994744775.007321,814792383.9243187,125776906758.75926,46906366248.917496,66.54820248334427,18.79812453709365,109.70399705839591,25.32577819601609,112.20699622219706,35.15319757037443,134.10185666645543,36.69733834867638,49.89798361227229,15.279362208383429,107.56695363839356,25.435972160382036,110.83989662542288,35.415205341039886,133.6526177897574,36.89260515976218,11.103,0.5062688572730296,0.2799642141312667
KROSS,E-zmus_z1_208,E-zmus_z1_208,0.861795772915053,0.529688000679016,63.5141181236379,1.635211,0.49056333,7.986261825622154,3.369650038779521,9.51563990907018,0.4757819954535091,2296309280.02967,1058207041.4883271,2514952936.186753,512965061.2858772,18050194955.136738,14812551602.897467,81.38129056080807,21.322726456361096,108.29018577188114,21.25050649900948,93.2728850990789,19.721573703698464,108.39378728253648,19.78358243980047,47.481677192363534,4.660252248589744,45.7950243675341,7.15095020487039,47.12961331349065,2.278848852068393,72.209,8.082230508962239,1.608,0.8273200451960347,0.0805400736629588
KROSS,E-zmus_z1_21,E-zmus_z1_21,0.839075627006777,0.549914002418518,25.1815296071909,3.1547704,0.9464311,12.215343576906449,5.118483085021207,11.201098497652168,0.5600549248826082,31119339259.7451,14340709336.288063,5218582692.581734,1064413791.6888736,150945043294.7421,52271798853.99529,106.38204997265038,30.39392350942749,111.27273487571998,25.3968626059106,143.18901931210883,44.00327549658963,144.64032468621292,47.14079813955505,97.1691343193378,31.029587867914987,105.14995307659132,25.75639343865846,142.4703650433678,44.154137700029175,143.96708163265305,47.30489702082571,7.489,0.5591136338098133,0.251013841437897
KROSS,E-zmus_z1_219,E-zmus_z1_219,0.976920281216369,1.02054011821747,61.9708232698227,3.3533795,1.0060139,12.794222138196096,5.333071934688961,59.36428206484848,2.968214103242424,26365149855.0193,12149838642.866035,12107933212.433464,2469607527.438849,106337095885.62692,42455880013.671814,161.60339723909607,20.931006658181637,166.50038054677972,25.609658962450677,175.34085216658485,42.82857498097469,176.55890821361285,45.33065571645135,155.5796668375097,20.89978703381723,152.52220613378705,26.25619601730233,157.1591414575293,45.799391372567904,167.569,48.59596361256782,5.057,0.7456523125443825,0.1288278296686974
KROSS,E-zmus_z1_24,E-zmus_z1_24,0.823131685449468,0.718919992446899,73.7041699695031,3.9,1.1700001,31.0775324681547,13.603909337712004,9.869829884935715,0.4934914942467857,13092728075.2733,6033515242.061429,3909527025.3050814,797410854.6043562,39991463577.6503,23755371876.21474,159.0437352414636,31.986892941447994,139.37044474472566,20.54820954284617,138.3600547351517,28.73689640484078,160.3031337945515,30.03208215605188,127.26190039494188,34.49704763001425,125.72382529638456,20.665228170516222,124.18409350010091,29.892026892042075,133.402,30.197801542496432,2.293,0.8428068592581951,0.0836103221835219
KROSS,E-zmus_z1_35,E-zmus_z1_35,0.804665061344033,0.549914002418518,51.8440542277182,3.724687,1.1174061,18.52942426242758,7.754509116934596,7.120298940199317,0.3560149470099658,24267787452.7229,11183312190.194883,3852746989.930389,785829654.0551503,91110661224.20401,38733608766.95914,157.17342148878512,23.87749698134653,195.84010648451385,19.687730862834517,223.56448395427316,26.709486317635204,270.06692954009003,37.14262587205614,126.82718555712678,24.865156858433075,186.47581775875457,19.418575193709817,221.28747748340828,26.721686171404063,269.79,37.193846077005794,11.436,0.8825925038889694,0.0589180304903029
KROSS,E-zmus_z1_49,E-zmus_z1_49,0.981514334591861,0.549914002418518,64.7709408409778,5.3665767,1.609973,57.77503118756096,23.283977496082535,17.831990897302852,0.8915995448651425,19276588701.8452,8883220599.928663,6091760011.1460905,1242512335.9144914,63074067488.52757,31135452751.778206,131.55510260326184,28.706986641363,133.90412564286032,24.57170164889257,120.15656980245738,22.48201505988502,144.15428987656185,35.82673120778867,98.87764622758976,30.54732250637355,102.33968666343604,27.084109258778668,91.9626456296082,23.15606642535857,138.537,35.85982336822088,2.544,0.7792177798683747,0.1167332125489712
KROSS,E-zmus_z1_53,E-zmus_z1_53,0.8321640402943,0.747198045253754,63.3265608092825,2.7186131,0.81558394,8.73327205059252,3.7437266460767304,6.01370629418618,0.300685314709309,4375522559.44983,2016369843.0644376,2307119948.031482,470574183.91703767,21038594443.761745,16223140471.437138,88.32219922244998,25.25964448039909,105.38533183031178,25.572955381663427,93.78853310537636,23.966401412072766,106.76379808976316,25.7134389728918,75.35377948536596,24.15205102141701,75.93660052945512,23.595126983228976,93.73694130423924,23.96750507342046,94.173,24.351718530018868,19.779,0.8073174635434479,0.0949963010205118
KROSS,E-zmus_z1_55,E-zmus_z1_55,0.885166989432031,0.549914002418518,49.3970281566321,3.5452166,1.063565,22.31015785428163,9.599804489034078,8.236916444910035,0.4118458222455017,11403293429.7909,5254973930.779217,3517082549.8120294,717365498.0785878,35310623787.40823,22062898913.413383,108.11179467403332,19.88396156226248,124.75045413119142,14.881894966123186,139.82150367684565,18.154605746096717,151.626679668616,23.15540998580277,85.57288752714994,19.9887309214571,117.81471266354885,13.863403675198189,134.55346073902402,17.482580192645177,146.804,22.931256616243253,5.964,0.8503862552526779,0.0748092720170779
KROSS,E-zmus_z1_58,E-zmus_z1_58,0.847670670999728,0.550440013408661,29.8411255012231,1.9201423,0.5760427,27.342010368520828,12.148251738744303,3.623089929797715,0.1811544964898857,9141772090.08257,4212798198.194732,2160301728.8254123,440628249.0530969,29890742749.952606,19984517613.213734,57.69144881314584,20.34615639866915,129.48884964160396,29.95312995317113,172.77559843826586,32.42540180689866,174.95731825917662,39.75591649129239,48.94070614272305,11.94529551599168,122.29639443115218,27.58426000688089,167.2134481525813,33.050585750533614,168.8450612244898,39.93918108824966,8.35,0.8597417775677992,0.0747668848860109
KROSS,E-zmus_z1_70,E-zmus_z1_70,0.858493851984656,0.549914002418518,41.5377008943605,2.591769,0.7775307,23.234880372247805,10.635325762396295,9.823046793928452,0.4911523396964226,29446237975.4397,13569694919.557468,4835990741.174506,986378015.7595388,133438028014.97981,48582350345.75588,77.69319768570045,22.947586310219386,117.54424120275078,10.668353559008494,154.59030482862713,17.075967044560823,160.61713204589975,51.313137633096375,45.70892377284784,5.791027748397166,102.07486975345674,0.9362538640274628,127.78160898977616,8.315768250498753,160.508,51.34160916839284,4.436,0.5800149944838371,0.2137081706069852
KROSS,E-zmus_z1_86,E-zmus_z1_86,0.840728362224191,0.718919992446899,43.9629794940805,2.1174657,0.6352398,10.870820226543849,4.536430985664342,31.773901320638547,1.5886950660319272,5984529200.58775,2757847557.8745394,5859132132.479207,1195064142.224595,23686720442.916008,17406283584.83638,98.8274385160018,24.35872388466085,95.94680132383304,24.07149199470837,105.81066518489432,23.05747495476565,109.27348554430104,25.878921319012985,88.25186606580395,23.60402411223827,65.4385656844461,22.282115014290923,84.3081565067326,21.63837729547804,96.771,27.11422512261783,2.834,0.7386801893509685,0.1254847451060731
KROSS,E-zmus_z1_97,E-zmus_z1_97,0.977331529192195,0.550440013408661,49.9928830495914,2.8215117,0.8464536,7.941554312682968,3.296499682987741,57.18281669293919,2.859140834646959,14894636359.8261,6863887723.422166,10367621975.929655,2114643087.6496708,45669721529.92074,25703844833.05659,119.57922102958273,23.17963139320986,132.54345874405942,24.419509510621744,118.75379521724754,24.34658920717842,133.5481820982646,27.341501563820945,57.97828626137152,16.423811779730727,69.06940675400513,21.371259648779528,78.57746958061433,25.75815928477511,110.206,28.082216414076303,1.927,0.566098477866738,0.1909024480754345
KROSS,E-zmvvd_z1_19,E-zmvvd_z1_19,0.982660149858909,0.718919992446899,65.8150174807341,4.895118,1.4685354,8.773307605484655,3.742923124010492,8.735692297555437,0.4367846148777718,15886584826.9011,7321006832.673319,4044154129.745188,824870215.7264651,49132709479.42513,26843869058.708534,82.47845221881748,19.58235278441249,96.56680940393574,15.929288101023362,96.56680940393574,15.929288101023362,102.3595023046012,26.178538996139164,54.81700070039858,16.01279036934199,95.16500906751178,15.54466545307038,95.16500906751178,15.54466545307038,100.3,26.194355427506505,3.225,0.6329035350167906,0.1661076146835337
KROSS,E-zmvvd_z1_58,E-zmvvd_z1_58,0.834728628833586,0.747198045253754,53.5997001259874,1.2108119,0.36324358,7.127270655580072,2.9853230518041043,17.03332402798936,0.8516662013994678,7889154293.72312,3635554974.065954,4560502234.910299,930187708.3919418,27255423677.730827,18918815050.42661,107.11601588806228,29.570810125121525,108.10037791582457,25.64955079337776,109.63729514798456,25.06754488037046,110.53748997644728,23.65664810009722,89.957,29.8942942925569,86.74517507773494,25.85540715936234,81.73044581097159,25.150353033742967,89.957,23.91543543404552,2.1,0.4854293393264216,0.265880733717399
